uranus_x,uranus_y,uranus_z
136.14493646261164,536.3601373188222,0.2175506679469795
136.03461361447154,536.3825269307515,0.21905932723912702
135.92428513929852,536.4048941722896,0.22056797590780244
135.81395104153495,536.4272390418452,0.22207661388926153
135.70361132562357,536.449561537828,0.22358524111975706
135.59326599600766,536.4718616586489,0.22509385753553912
135.48291505713098,536.4941394027192,0.2266024630728549
135.3725585134378,536.5163947684514,0.2281110576679488
135.26219636937282,536.5386277542584,0.2296196412570624
135.15182862938124,536.5608383585545,0.2311282137764344
135.04145529790875,536.5830265797545,0.2326367751623007
134.93107637940156,536.6051924162739,0.23414532535089444
134.82069187830632,536.6273358665294,0.23565386427844584
134.71030179907015,536.6494569289384,0.23716239188118243
134.59990614614065,536.6715556019191,0.23867090809532893
134.48950492396602,536.6936318838905,0.24017941285710723
134.37909813699474,536.715685773273,0.24168790610273633
134.26868578967594,536.7377172684869,0.24319638776843258
134.15826788645913,536.7597263679543,0.24470485779040946
134.0478444317944,536.7817130700971,0.24621331610487765
133.93741543013223,536.8036773733392,0.24772176264804502
133.8269808859236,536.8256192761044,0.24923019735611676
133.7165408036201,536.8475387768179,0.2507386201652952
133.60609518767353,536.8694358739056,0.25224703101177987
133.49564404253647,536.8913105657942,0.2537554298317676
133.3851873726618,536.9131628509112,0.2552638165614523
133.27472518250295,536.9349927276853,0.25677219113702543
133.16425747651377,536.9568001945456,0.2582805534946753
133.05378425914864,536.9785852499224,0.2597889035705877
132.94330553486242,537.0003478922465,0.26129724130094556
132.83282130811048,537.0220881199498,0.2628055666219291
132.72233158334862,537.0438059314649,0.26431387946971574
132.6118363650331,537.0655013252256,0.2658221797804802
132.5013356576207,537.087174299666,0.26733046749039435
132.39082946556874,537.1088248532216,0.2688387425356275
132.28031779333486,537.1304529843281,0.2703470048523461
132.16980064537736,537.152058691423,0.27185525437671376
132.05927802615494,537.1736419729436,0.27336349104489155
131.94874994012676,537.1952028273289,0.27487171479303774
131.83821639175244,537.2167412530183,0.27637992555730767
131.72767738549217,537.2382572484521,0.27788812327385426
131.61713292580657,537.2597508120716,0.2793963078788274
131.50658301715674,537.2812219423188,0.28090447930837437
131.3960276640042,537.3026706376365,0.2824126374986398
131.2854668708111,537.3240968964687,0.2839207823857654
131.17490064203992,537.3455007172599,0.28542891390589037
131.06432898215365,537.3668820984556,0.2869370319951509
130.95375189561588,537.3882410385022,0.2884451365896807
130.84316938689057,537.4095775358467,0.28995322762561065
130.7325814604421,537.4308915889374,0.29146130503906875
130.62198812073544,537.4521831962228,0.29296936876618057
130.51138937223604,537.473452356153,0.2944774187430688
130.40078521940978,537.4946990671785,0.2959854549058534
130.290175666723,537.5159233277507,0.2974934771906516
130.1795607186426,537.537125136322,0.2990014855335781
130.06894037963588,537.5583044913454,0.3005094798707446
129.95831465417064,537.5794613912752,0.30201746013826025
129.84768354671516,537.600595834566,0.30352542627223167
129.73704706173825,537.6217078196736,0.30503337820876253
129.6264052037091,537.6427973450546,0.30654131588395395
129.51575797709745,537.6638644091665,0.30804923923390426
129.4051053863735,537.6849090104677,0.30955714819470925
129.29444743600789,537.705931147417,0.3110650427024619
129.18378413047182,537.7269308184746,0.3125729226932526
129.0731154742369,537.7479080221012,0.3140807881031691
128.9624414717752,537.768862756759,0.3155886388682964
128.8517621275593,537.7897950209101,0.31709647492471693
128.74107744606232,537.810704813018,0.3186042962085104
128.63038743175775,537.8315921315472,0.32011210265575385
128.5196920891196,537.8524569749625,0.32161989420252174
128.40899142262234,537.8732993417302,0.3231276707848859
128.2982854367409,537.8941192303171,0.3246354323389155
128.18757413595085,537.9149166391908,0.326143178800677
128.07685752472798,537.9356915668199,0.32765091010623437
127.96613560754871,537.9564440116739,0.329158626191649
127.8554083888899,537.9771739722229,0.3306663269929794
127.74467587322891,537.9978814469383,0.33217401244628164
127.63393806504354,538.0185664342919,0.3336816824876092
127.52319496881204,538.0392289327567,0.33518933705301296
127.41244658901319,538.0598689408064,0.33669697607854115
127.30169293012628,538.0804864569153,0.33820459950023934
127.19093399663093,538.1010814795593,0.3397122072541507
127.08016979300737,538.1216540072144,0.34121979927631557
126.96940032373627,538.1422040383576,0.342727375502772
126.85862559329873,538.1627315714674,0.34423493586955517
126.74784560617636,538.1832366050221,0.34574248031269783
126.63706036685123,538.2037191375018,0.34725000876823015
126.52626987980592,538.2241791673871,0.3487575211721798
126.41547414952345,538.2446166931593,0.3502650174605717
126.30467318048728,538.2650317133008,0.35177249756942847
126.19386697718141,538.2854242262947,0.35327996143476986
126.08305554409027,538.3057942306249,0.35478740899261346
125.97223888569879,538.3261417247764,0.35629484017897406
125.8614170064923,538.3464667072352,0.35780225492986395
125.75058991095669,538.3667691764875,0.3593096531812929
125.6397576035783,538.3870491310211,0.36081703486926814
125.5289200888439,538.4073065693241,0.3623243999297943
125.41807737124084,538.4275414898858,0.3638317482988738
125.30722945525676,538.4477538911962,0.3653390799125061
125.19637634537995,538.4679437717463,0.36684639470668845
125.08551804609905,538.4881111300277,0.3683536926174155
124.97465456190324,538.5082559645333,0.3698609735806795
124.86378589728211,538.5283782737565,0.37136823753247
124.75291205672582,538.5484780561916,0.3728754844087741
124.6420330447249,538.5685553103339,0.37438271414557656
124.53114886577036,538.5886100346793,0.3758899266788596
124.42025952435378,538.6086422277251,0.37739712194460284
124.30936502496706,538.628651887969,0.37890429987878355
124.19846537210272,538.6486390139096,0.38041146041737645
124.08756057025359,538.6686036040464,0.38191860349635376
123.97665062391314,538.68854565688,0.38342572905168537
123.86573553757518,538.7084651709116,0.38493283701933867
123.75481531573405,538.7283621446433,0.38643992733527843
123.64388996288454,538.748236576578,0.38794699993546716
123.53295948352192,538.7680884652199,0.389454054755865
123.42202388214187,538.7879178090734,0.39096109173242927
123.31108316324068,538.8077246066443,0.3924681108011152
123.20013733131495,538.827508856439,0.39397511189787554
123.08918639086184,538.8472705569648,0.39548209495866055
122.97823034637894,538.8670097067301,0.396989059919418
122.86726920236433,538.8867263042438,0.3984960067160933
122.75630296331657,538.9064203480159,0.40000293528462955
122.64533163373464,538.926091836557,0.4015098455609673
122.53435521811802,538.9457407683791,0.40301673748104466
122.42337372096667,538.9653671419944,0.40452361098079753
122.31238714678094,538.9849709559167,0.4060304659961592
122.20139550006175,539.0045522086599,0.4075373024630607
122.09039878531047,539.0241108987392,0.4090441203174306
121.9793970070289,539.0436470246709,0.41055091949519507
121.86839016971928,539.0631605849715,0.4120576999322778
121.75737827788438,539.082651578159,0.4135644615646003
121.64636133602747,539.102120002752,0.41507120432808137
121.5353393486521,539.1215658572698,0.4165779281586379
121.42431232026249,539.1409891402329,0.4180846329921839
121.31328025536325,539.1603898501627,0.4195913187646312
121.20224315845945,539.179767985581,0.4210979854118892
121.09120103405664,539.1991235450107,0.422604632869865
120.9801538866608,539.218456526976,0.4241112610744632
120.86910172077837,539.2377669300014,0.425617869961586
120.75804454091639,539.2570547526124,0.4271244594671334
120.64698235158221,539.2763199933355,0.42863102952700277
120.5359151572837,539.2955626506981,0.4301375800770895
120.42484296252918,539.3147827232284,0.43164411105328615
120.31376577182746,539.3339802094553,0.43315062239148333
120.20268358968781,539.3531551079088,0.4346571140275689
120.09159642061995,539.3723074171199,0.4361635858974287
119.98050426913406,539.39143713562,0.437670037936946
119.86940713974089,539.4105442619418,0.4391764700820018
119.75830503695144,539.4296287946188,0.44068288226847463
119.64719796527736,539.448690732185,0.44218927443224093
119.53608592923068,539.4677300731759,0.44369564650917476
119.42496893332391,539.4867468161273,0.4452019984351476
119.31384698207009,539.5057409595763,0.4467083301460286
119.20272007998263,539.5247125020605,0.4482146415776849
119.0915882315754,539.5436614421187,0.4497209326659811
118.98045144136282,539.5625877782904,0.4512272033467795
118.86930971385966,539.5814915091161,0.4527334535559401
118.75816305358131,539.6003726331368,0.45423968322932057
118.64701146504345,539.619231148895,0.45574589230277623
118.53585495276232,539.6380670549336,0.45725208071215995
118.42469352125461,539.6568803497963,0.4587582483933227
118.3135271750375,539.6756710320283,0.4602643952821128
118.20235591862858,539.6944391001748,0.4617705213143764
118.0911797565459,539.7131845527826,0.4632766264259573
117.979998693308,539.7319073883991,0.46478271055269693
117.86881273343393,539.7506076055726,0.4662887736304346
117.7576218814431,539.7692852028522,0.467794815595007
117.64642614185543,539.787940178788,0.4693008363822491
117.53522551919133,539.8065725319307,0.47080683592799305
117.42402001797164,539.8251822608323,0.472312814168069
117.31280964271767,539.8437693640454,0.4738187710383046
117.20159439795117,539.8623338401237,0.4753247064745253
117.09037428819435,539.8808756876214,0.47683062041255464
116.97914931797,539.8993949050938,0.4783365127882132
116.86791949180115,539.9178914910972,0.47984238353732
116.75668481421147,539.9363654441886,0.4813482325956912
116.64544528972505,539.9548167629258,0.482854059899141
116.53420092286639,539.9732454458677,0.4843598653834813
116.42295171816049,539.9916514915743,0.4858656489845218
116.31169768013281,540.0100348986057,0.4873714106380698
116.20043881330926,540.0283956655236,0.4888771502799305
116.08917512221626,540.0467337908902,0.4903828678459066
115.97790661138058,540.0650492732688,0.4918885632717991
115.86663328532954,540.0833421112234,0.49339423649340614
115.75535514859091,540.1016123033189,0.49489988744652397
115.64407220569288,540.1198598481212,0.49640551606694655
115.53278446116416,540.1380847441972,0.49791112229046547
115.42149191953384,540.1562869901142,0.4994167060528703
115.3101945853315,540.1744665844408,0.5009222672899484
115.19889246308725,540.1926235257465,0.5024278059374847
115.08758555733154,540.2107578126013,0.5039333219312622
114.97627387259537,540.2288694435765,0.5054388152070615
114.86495741341017,540.2469584172438,0.506944285700661
114.75363618430781,540.2650247321765,0.5084497333478369
114.64231018982065,540.283068386948,0.5099551580843633
114.53097943448147,540.3010893801332,0.5114605598460122
114.41964392282354,540.3190877103075,0.5129659385685533
114.30830365938054,540.3370633760472,0.5144712941877538
114.19695864868667,540.3550163759297,0.5159766266393795
114.08560889527658,540.3729467085333,0.5174819358591931
113.97425440368535,540.3908543724367,0.5189872217829559
113.86289517844851,540.4087393662202,0.5204924843464268
113.75153122410208,540.4266016884642,0.5219977234853624
113.64016254518249,540.4444413377508,0.5235029391355175
113.52878914622666,540.4622583126625,0.5250081312326443
113.41741103177199,540.4800526117824,0.5265132997124934
113.30602820635627,540.4978242336953,0.5280184445108128
113.19464067451781,540.5155731769861,0.5295235655633483
113.08324844079532,540.5332994402411,0.5310286628058445
112.97185150972804,540.5510030220473,0.532533736174043
112.86044988585556,540.5686839209924,0.5340387856036833
112.74904357371805,540.5863421356653,0.5355438110305034
112.63763257785602,540.6039776646555,0.5370488123902387
112.5262169028105,540.6215905065538,0.5385537896186227
112.41479655312297,540.6391806599515,0.5400587426513868
112.30337153333535,540.6567481234407,0.5415636714242603
112.19194184799004,540.6742928956148,0.5430685758729706
112.08050750162984,540.6918149750679,0.5445734559332428
111.96906849879807,540.7093143603947,0.5460783115407998
111.85762484403848,540.7267910501913,0.5475831426313628
111.74617654189522,540.7442450430543,0.549087949140651
111.63472359691299,540.7616763375814,0.5505927310043808
111.52326601363687,540.779084932371,0.5520974881582673
111.41180379661243,540.7964708260224,0.5536022205380234
111.30033695038568,540.8138340171363,0.5551069280793598
111.18886547950305,540.8311745043134,0.556611610717985
111.07738938851152,540.8484922861558,0.5581162683896058
110.96590868195842,540.8657873612666,0.5596209010299269
110.8544233643916,540.8830597282496,0.5611255085746507
110.74293344035932,540.9003093857095,0.5626300909594777
110.63143891441034,540.9175363322518,0.5641346481201065
110.51993979109379,540.9347405664831,0.5656391799922338
110.40843607495938,540.9519220870109,0.5671436865115538
110.29692777055715,540.9690808924431,0.5686481676137591
110.18541488243766,540.9862169813892,0.5701526232345403
110.07389741515193,541.0033303524591,0.5716570533095856
109.96237537325133,541.0204210042637,0.5731614577745817
109.85084876128785,541.0374889354149,0.574665836565213
109.73931758381374,541.0545341445253,0.5761701896171619
109.62778184538183,541.0715566302085,0.577674516866109
109.51624155054544,541.0885563910791,0.5791788182477329
109.40469670385819,541.1055334257525,0.5806830936977099
109.2931473098743,541.1224877328449,0.5821873431517147
109.18159337314827,541.1394193109733,0.5836915665454199
109.07003489823525,541.1563281587561,0.585195763814496
108.95847188969073,541.1732142748119,0.586699934894612
108.84690435207067,541.190077657761,0.5882040797214343
108.73533228993145,541.2069183062235,0.5897081982306277
108.62375570782994,541.2237362188216,0.5912122903578549
108.51217461032346,541.2405313941774,0.5927163560387767
108.40058900196975,541.2573038309147,0.594220395209052
108.28899888732707,541.2740535276575,0.5957244078043379
108.17740427095399,541.290780483031,0.5972283937602891
108.0658051574097,541.3074846956611,0.5987323530125588
107.95420155125369,541.3241661641753,0.6002362854967978
107.84259345704601,541.340824887201,0.6017401911486555
107.73098087934711,541.3574608633674,0.603244069903779
107.61936382271786,541.3740740913036,0.6047479216978134
107.5077422917197,541.3906645696405,0.6062517464664021
107.39611629091432,541.4072322970095,0.6077555441451866
107.28448582486408,541.423777272043,0.6092593146698061
107.17285089813161,541.4402994933741,0.6107630579758981
107.0612115152801,541.4567989596371,0.6122667739990983
106.94956768087313,541.4732756694668,0.6137704626750403
106.83791939947477,541.4897296214992,0.6152741239393558
106.72626667564947,541.5061608143711,0.6167777577276745
106.61460951396221,541.5225692467202,0.6182813639756244
106.50294791897839,541.5389549171853,0.6197849426188313
106.39128189526382,541.5553178244055,0.6212884935929193
106.27961144738481,541.5716579670215,0.6227920168335104
106.16793657990806,541.5879753436744,0.6242955122762248
106.05625729740082,541.6042699530066,0.6257989798566809
105.94457360443069,541.620541793661,0.6273024195104949
105.8328855055657,541.6367908642816,0.6288058311732815
105.72119300537443,541.6530171635133,0.6303092147806529
105.60949610842582,541.6692206900018,0.63181257026822
105.49779481928933,541.6854014423939,0.6333158975715915
105.38608914253479,541.7015594193371,0.634819196626374
105.27437908273251,541.7176946194799,0.6363224673681729
105.16266464445327,541.7338070414713,0.6378257097325909
105.05094583226825,541.7498966839621,0.6393289236552292
104.93922265074913,541.7659635456031,0.6408321090716873
104.82749510446797,541.7820076250465,0.6423352659175623
104.71576319799733,541.7980289209451,0.6438383941284499
104.60402693591021,541.8140274319528,0.6453414936399438
104.49228632278002,541.8300031567245,0.6468445643876356
104.38054136318064,541.8459560939156,0.6483476063071154
104.26879206168643,541.8618862421827,0.6498506193339713
104.1570384228721,541.8777936001832,0.6513536034037893
104.04528045131292,541.8936781665756,0.652856558452154
103.9335181515845,541.9095399400188,0.6543594844146476
103.82175152826298,541.9253789191732,0.655862381226851
103.70998058592487,541.9411951026998,0.6573652488243432
103.59820532914719,541.9569884892604,0.6588680871427008
103.48642576250735,541.972759077518,0.6603708961174993
103.37464189058325,541.9885068661362,0.6618736756843118
103.2628537179532,542.0042318537796,0.6633764257787101
103.15106124919596,542.0199340391139,0.6648791463362638
103.03926448889078,542.0356134208052,0.6663818372925409
102.92746344161722,542.051269997521,0.6678844985831073
102.81565811195544,542.0669037679296,0.6693871301435278
102.70384850448596,542.0825147307,0.6708897319093647
102.59203462378979,542.0981028845022,0.6723923038161788
102.48021647444827,542.1136682280073,0.6738948457995291
102.36839406104333,542.1292107598869,0.6753973577949728
102.25656738815726,542.144730478814,0.6768998397380651
102.14473646037278,542.160227383462,0.6784022915643602
102.03290128227313,542.1757014725056,0.6799047132094096
101.9210618584419,542.19115274462,0.6814071046087635
101.80921819346315,542.2065811984817,0.6829094656979703
101.69737029192143,542.2219868327678,0.6844117964125767
101.58551815840164,542.2373696461566,0.6859140966881273
101.47366179748921,542.2527296373271,0.6874163664601654
101.36180121376997,542.2680668049591,0.6889186056642324
101.24993641183016,542.2833811477334,0.6904208142358679
101.13806739625656,542.298672664332,0.6919229921106097
101.02619417163625,542.3139413534375,0.693425139223994
100.91431674255688,542.3291872137333,0.6949272555115551
100.80243511360645,542.3444102439041,0.6964293409088259
100.69054928937344,542.3596104426349,0.6979313953513374
100.57865927444676,542.3747878086124,0.6994334187746187
100.46676507341577,542.3899423405232,0.7009354111141975
100.35486669087025,542.405074037056,0.7024373723055999
100.24296413140044,542.4201828968994,0.70393930228435
100.13105739959697,542.4352689187433,0.7054412009859701
100.019146500051,542.4503321012785,0.7069430683459811
99.90723143735404,542.4653724431969,0.7084449042999024
99.79531221609805,542.4803899431906,0.7099467087832513
99.68338884087551,542.4953845999538,0.7114484817315437
99.57146131627924,542.5103564121803,0.7129502230802939
99.45952964690252,542.5253053785659,0.7144519327650142
99.3475938373391,542.5402314978064,0.7159536107212155
99.23565389218317,542.555134768599,0.7174552568844073
99.12370981602929,542.570015189642,0.7189568711900969
99.01176161347257,542.5848727596342,0.7204584535737902
98.89980928910843,542.5997074772754,0.7219600039709919
98.78785284753279,542.6145193412664,0.7234615223172043
98.67589229334203,542.6293083503087,0.7249630085479287
98.56392763113293,542.6440745031052,0.7264644625986644
98.45195886550272,542.6588177983593,0.7279658844049092
98.33998600104904,542.673538234775,0.7294672739021595
98.22800904237,542.6882358110581,0.7309686310259096
98.11602799406415,542.7029105259146,0.7324699557116529
98.00404286073044,542.7175623780515,0.7339712478948802
97.89205364696828,542.732191366177,0.735472507511082
97.7800603573775,542.7467974889998,0.7369737344957459
97.66806299655838,542.7613807452301,0.7384749287843588
97.55606156911162,542.7759411335783,0.7399760903124056
97.4440560796384,542.7904786527564,0.7414772190153698
97.33204653274026,542.8049933014769,0.7429783148287331
97.22003293301923,542.819485078453,0.7444793776879758
97.10801528507774,542.8339539823993,0.7459804075285766
96.9959935935187,542.8484000120312,0.7474814042860126
96.88396786294543,542.8628231660648,0.7489823678957593
96.77193809796165,542.8772234432173,0.7504832982932906
96.65990430317156,542.8916008422066,0.751984195414079
96.54786648317977,542.9059553617519,0.7534850591935951
96.43582464259136,542.9202870005729,0.7549858895673083
96.3237787860118,542.9345957573904,0.7564866864706862
96.21172891804699,542.9488816309262,0.7579874498391949
96.09967504330331,542.9631446199027,0.7594881796082991
95.98761716638754,542.9773847230435,0.7609888757134616
95.87555529190689,542.9916019390733,0.7624895380901442
95.76348942446901,543.0057962667171,0.7639901666738064
95.651419568682,543.0199677047015,0.7654907613999068
95.53934572915438,543.0341162517532,0.7669913222039023
95.42726791049509,543.0482419066005,0.7684918490212479
95.31518611731352,543.0623446679728,0.7699923417873975
95.20310035421946,543.0764245345996,0.7714928004378033
95.09101062582319,543.0904815052119,0.7729932249079158
94.97891693673539,543.1045155785412,0.7744936151331844
94.86681929156713,543.1185267533205,0.7759939710490567
94.75471769493001,543.1325150282831,0.7774942925909784
94.64261215143598,543.1464804021638,0.7789945796943946
94.53050266569744,543.1604228736978,0.7804948322947477
94.41838924232724,543.1743424416214,0.7819950503274801
94.30627188593866,543.1882391046721,0.783495233728031
94.19415060114537,543.2021128615877,0.7849953824318391
94.08202539256153,543.2159637111076,0.7864954963743418
93.96989626480169,543.2297916519716,0.7879955754909743
93.85776322248087,543.2435966829207,0.7894956197171706
93.74562627021446,543.2573788026968,0.7909956289883632
93.63348541261834,543.2711380100425,0.7924956032399834
93.52134065430877,543.2848743037015,0.7939955424074604
93.4091919999025,543.2985876824184,0.7954954464262225
93.29703945401667,543.3122781449389,0.7969953152316961
93.18488302126882,543.325945690009,0.7984951487593065
93.072722706277,543.3395903163763,0.7999949469444773
92.96055851365965,543.3532120227892,0.8014947097226304
92.84839044803559,543.3668108079967,0.8029944370291869
92.73621851402417,543.3803866707489,0.8044941287995659
92.6240427162451,543.3939396097967,0.8059937849691851
92.5118630593185,543.4074696238922,0.8074934054734609
92.399679547865,543.4209767117884,0.808992990247808
92.2874921865056,543.4344608722387,0.8104925392276401
92.17530097986173,543.4479221039979,0.8119920523483687
92.06310593255529,543.4613604058219,0.8134915295454046
91.95090704920854,543.4747757764669,0.8149909707541567
91.83870433444422,543.4881682146906,0.8164903759100329
91.7264977928855,543.5015377192511,0.817989744948439
91.61428742915598,543.5148842889079,0.8194890778047798
91.50207324787964,543.5282079224212,0.8209883744144585
91.38985525368093,543.541508618552,0.822487634712877
91.27763345118473,543.5547863760625,0.8239868586354355
91.16540784501635,543.5680411937155,0.8254860461175333
91.0531784398015,543.5812730702751,0.8269851970945675
90.94094524016631,543.5944820045061,0.8284843115019346
90.82870825073739,543.6076679951741,0.829983389275029
90.71646747614176,543.6208310410459,0.8314824303492441
90.60422292100681,543.6339711408891,0.8329814346599718
90.49197458996042,543.6470882934722,0.8344804021426027
90.37972248763089,543.6601824975644,0.8359793327325254
90.26746661864692,543.6732537519363,0.837478226365128
90.15520698763765,543.686302055359,0.8389770829757967
90.04294359923267,543.6993274066049,0.8404759024999161
89.93067645806194,543.7123298044468,0.8419746848728702
89.81840556875592,543.7253092476591,0.8434734300300408
89.7061309359454,543.7382657350165,0.8449721379068089
89.59385256426168,543.751199265295,0.8464708084385543
89.48157045833648,543.7641098372715,0.8479694415606542
89.36928462280187,543.7769974497236,0.8494680372084858
89.25699506229043,543.7898621014299,0.8509665953174246
89.14470178143512,543.8027037911702,0.8524651158228445
89.03240478486933,543.8155225177248,0.8539635986601181
88.9201040772269,543.8283182798752,0.8554620437646167
88.80779966314203,543.8410910764038,0.8569604510717105
88.69549154724943,543.8538409060939,0.8584588205167684
88.58317973418418,543.8665677677296,0.8599571520351573
88.47086422858179,543.8792716600959,0.8614554455622437
88.35854503507822,543.8919525819791,0.862953701033392
88.24622215830979,543.9046105321663,0.8644519183839657
88.13389560291333,543.917245509445,0.865950097549327
88.02156537352604,543.9298575126044,0.8674482384648364
87.90923147478554,543.9424465404338,0.868946341065854
87.79689391132989,543.9550125917243,0.870444405287738
87.68455268779758,543.9675556652674,0.8719424310658451
87.57220780882749,543.9800757598555,0.8734404183355312
87.45985927905895,543.9925728742821,0.8749383670321504
87.3475071031317,544.0050470073418,0.8764362770910561
87.23515128568594,544.0174981578297,0.8779341484476
87.12279183136224,544.0299263245421,0.8794319810371332
87.01042874480157,544.042331506276,0.8809297747950044
86.89806203064542,544.0547137018297,0.8824275296565618
86.78569169353561,544.0670729100023,0.8839252455571527
86.67331773811443,544.0794091295934,0.8854229224321221
86.56094016902458,544.0917223594042,0.8869205602168145
86.44855899090915,544.1040125982364,0.8884181588465732
86.33617420841169,544.1162798448927,0.8899157182567401
86.22378582617618,544.1285240981769,0.8914132383826558
86.11139384884697,544.1407453568931,0.8929107191596596
85.99899828106886,544.1529436198475,0.8944081605230896
85.88659912748709,544.1651188858461,0.8959055624082829
85.77419639274724,544.1772711536966,0.8974029247505751
85.66179008149544,544.189400422207,0.8989002474853014
85.54938019837812,544.2015066901866,0.900397530547794
85.4369667480422,544.2135899564456,0.9018947738733859
85.32454973513497,544.2256502197952,0.9033919773974075
85.21212916430417,544.2376874790474,0.9048891410551889
85.09970504019797,544.249701733015,0.9063862647820583
84.98727736746493,544.261692980512,0.9078833485133435
84.87484615075404,544.273661220353,0.9093803921843701
84.7624113947147,544.285606451354,0.9108773957304631
84.64997310399677,544.297528672332,0.9123743590869469
84.53753128325046,544.3094278821039,0.9138712821891434
84.42508593712644,544.3213040794889,0.9153681649723744
84.31263707027578,544.3331572633058,0.9168650073719602
84.20018468735002,544.3449874323755,0.9183618093232198
84.08772879300103,544.3567945855193,0.9198585707614709
83.97526939188116,544.3685787215593,0.9213552916220307
83.86280648864316,544.3803398393188,0.9228519718402145
83.7503400879402,544.3920779376219,0.9243486113513371
83.63787019442587,544.4037930152937,0.9258452100907115
83.52539681275415,544.4154850711602,0.92734176799365
83.41291994757945,544.4271541040484,0.928838284995464
83.30043960355664,544.438800112786,0.930334761031463
83.18795578534095,544.450423096202,0.931831196036956
83.07546849758803,544.4620230531261,0.9333275899472504
82.96297774495397,544.4735999823889,0.9348239426976528
82.85048353209528,544.4851538828221,0.936320254223469
82.73798586366887,544.496684753258,0.9378165244600027
82.62548474433204,544.5081925925305,0.9393127533425576
82.51298017874257,544.5196773994735,0.9408089408064351
82.4004721715586,544.5311391729228,0.9423050867869365
82.28796072743872,544.5425779117145,0.9438011912193611
82.17544585104189,544.5539936146859,0.9452972540390081
82.06292754702754,544.565386280675,0.9467932751811744
81.95040582005548,544.576755908521,0.9482892545811569
81.83788067478594,544.588102497064,0.9497851921742503
81.72535211587956,544.5994260451448,0.9512810878957494
81.61282014799744,544.6107265516054,0.9527769416809465
81.50028477580099,544.6220040152887,0.954272753465134
81.38774600395217,544.6332584350383,0.9557685231836023
81.27520383711325,544.6444898096992,0.9572642507716412
81.16265827994695,544.6556981381167,0.9587599361645395
81.05010933711641,544.6668834191375,0.9602555792975843
80.93755701328519,544.6780456516095,0.9617511801060619
80.8250013131172,544.6891848343807,0.9632467385252577
80.71244224127686,544.7003009663007,0.9647422544904557
80.59987980242894,544.7113940462199,0.9662377279369387
80.48731400123862,544.7224640729894,0.9677331587999889
80.37474484237154,544.7335110454615,0.9692285470148869
80.26217233049371,544.7445349624894,0.9707238925169128
80.14959647027158,544.7555358229273,0.972219195241345
80.03701726637199,544.7665136256301,0.9737144551234613
79.92443472346218,544.7774683694537,0.9752096720985381
79.81184884620984,544.7884000532551,0.9767048461018506
79.69925963928307,544.7993086758922,0.9781999770686733
79.58666710735037,544.8101942362237,0.9796950649342797
79.4740712550806,544.8210567331093,0.9811901096339419
79.36147208714311,544.83189616541,0.982685111102931
79.24886960820764,544.842712531987,0.9841800692765169
79.13626382294431,544.8535058317032,0.9856749840899691
79.0236547360237,544.8642760634217,0.9871698554785552
78.91104235211675,544.8750232260072,0.9886646833775425
78.79842667589485,544.8857473183251,0.9901594677221965
78.68580771202976,544.8964483392417,0.9916542084477825
78.57318546519369,544.9071262876242,0.9931489054895642
78.46055994005924,544.9177811623409,0.9946435587828044
78.34793114129943,544.9284129622608,0.9961381682627651
78.23529907358771,544.9390216862541,0.9976327338647069
78.12266374159786,544.9496073331918,0.9991272555238891
78.01002515000417,544.9601699019457,1.0006217331755711
77.89738330348126,544.970709391389,1.0021161667550103
77.78473820670419,544.9812258003955,1.0036105561974635
77.67208986434844,544.9917191278396,1.0051049014381863
77.55943828108991,545.0021893725975,1.0065992024124335
77.44678346160487,545.0126365335458,1.0080934590554587
77.33412541057001,545.023060609562,1.0095876713025147
77.22146413266245,545.0334615995247,1.011081839088853
77.10879963255968,545.0438395023134,1.0125759623497246
76.99613191493964,545.0541943168087,1.0140700410203791
76.88346098448065,545.0645260418918,1.015564075036065
76.77078684586144,545.0748346764452,1.0170580643320306
76.65810950376115,545.0851202193521,1.0185520088435225
76.54542896285935,545.0953826694969,1.0200459085057867
76.432745227836,545.1056220257644,1.0215397632540677
76.32005830337144,545.1158382870411,1.0230335730236102
76.20736819414644,545.1260314522139,1.0245273377496567
76.0946749048422,545.1362015201707,1.0260210573674493
75.98197844014028,545.1463484898009,1.027514731812229
75.8692788047227,545.1564723599939,1.0290083610192364
75.75657600327183,545.1665731296408,1.03050194492371
75.6438700404705,545.1766507976334,1.0319954834608887
75.53116092100188,545.1867053628645,1.0334889765660098
75.4184486495496,545.1967368242274,1.0349824241743097
75.3057332307977,545.2067451806172,1.0364758262210236
75.19301466943057,545.2167304309293,1.0379691826413868
75.08029297013304,545.2266925740602,1.0394624933706327
74.96756813759039,545.2366316089074,1.0409557583439941
74.85484017648821,545.2465475343693,1.0424489774967027
74.74210909151256,545.2564403493453,1.0439421507639899
74.62937488734991,545.2663100527358,1.0454352780810858
74.51663756868707,545.276156643442,1.0469283593832195
74.40389714021134,545.285980120366,1.0484213946056196
74.29115360661034,545.2957804824114,1.0499143836835132
74.17840697257216,545.3055577284817,1.0514073265521275
74.06565724278526,545.3153118574824,1.0529002231466877
73.95290442193851,545.3250428683192,1.0543930734024194
73.84014851472121,545.3347507598994,1.055885877254546
73.727389525823,545.3444355311306,1.057378634638291
73.61462745993397,545.3540971809219,1.0588713454888767
73.50186232174462,545.3637357081831,1.060364009741525
73.38909411594582,545.3733511118246,1.061856627331456
73.27632284722887,545.3829433907586,1.0633491981938898
