neptune_x,neptune_y,neptune_z
503.6092493701713,391.76235648891816,-19.616810245440004
503.5677327906972,391.81570282194537,-19.616946843929778
503.52621059273133,391.8690447718259,-19.617083223328724
503.4846827767382,391.92238233796223,-19.617219383635295
503.4431493431826,391.97571551975705,-19.617355324847953
503.40161029252937,392.02904431661284,-19.617491046965167
503.36006562524324,392.0823687279324,-19.6176265499854
503.3185153417891,392.1356887531184,-19.61776183390712
503.27695944263206,392.1890043915738,-19.617896898728812
503.2353979282371,392.24231564270127,-19.61803174444893
503.1938307990693,392.2956225059038,-19.618166371065968
503.15225805559385,392.3489249805843,-19.618300778578398
503.110679698276,392.40222306614567,-19.6184349669847
503.06909572758104,392.4555167619911,-19.618568936283367
503.0275061439744,392.5088060675235,-19.61870268647288
502.98591094792147,392.56209098214623,-19.618836217551728
502.94431013988776,392.6153715052623,-19.61896952951841
502.9027037203388,392.66864763627507,-19.61910262237141
502.8610916897404,392.72191937458774,-19.61923549610924
502.819474048558,392.77518671960377,-19.619368150730395
502.77785079725766,392.82844967072646,-19.619500586233375
502.736221936305,392.8817082273592,-19.61963280261668
502.694587466166,392.93496238890566,-19.619764799878833
502.65294738730665,392.98821215476926,-19.619896578018334
502.611301700193,393.0414575243536,-19.6200281370337
502.56965040529116,393.0946984970624,-19.620159476923444
502.52799350306725,393.1479350722992,-19.620290597686086
502.48633099398756,393.20116724946786,-19.62042149932015
502.4446628785184,393.25439502797224,-19.620552181824156
502.40298915712594,393.30761840721607,-19.620682645196627
502.361309830277,393.36083738660335,-19.6208128894361
502.3196248984377,393.41405196553796,-19.620942914541097
502.2779343620749,393.46726214342385,-19.621072720510153
502.2362382216551,393.52046791966507,-19.621202307341814
502.19453647764504,393.57366929366583,-19.62133167503461
502.1528291305114,393.6268662648303,-19.62146082358709
502.1111161807212,393.68005883256245,-19.62158975299779
502.06939762874117,393.7332469962667,-19.62171846326526
502.0276734750383,393.78643075534734,-19.62184695438805
501.98594372007966,393.83961010920865,-19.621975226364718
501.9442083643324,393.89278505725514,-19.6221032791938
501.90246740826353,393.94595559889115,-19.622231112873873
501.8607208523405,393.9991217335213,-19.62235872740349
501.8189686970304,394.0522834605499,-19.622486122781208
501.77721094280076,394.1054407793818,-19.622613299005597
501.735447590119,394.15859368942165,-19.62274025607522
501.69367863945257,394.21174219007406,-19.622866993988655
501.651904091269,394.2648862807438,-19.62299351274447
501.6101239460359,394.31802596083566,-19.623119812341237
501.5683382042211,394.3711612297544,-19.623245892777536
501.52654686629234,394.42429208690515,-19.623371754051952
501.48474993271736,394.4774185316927,-19.623497396163057
501.44294740396407,394.53054056352204,-19.623622819109446
501.4011392805005,394.58365818179834,-19.623748022889707
501.35932556279465,394.63677138592664,-19.623873007502425
501.3175062513147,394.6898801753121,-19.6239977729462
501.2756813465286,394.7429845493599,-19.624122319219623
501.23385084890475,394.7960845074754,-19.624246646321293
501.1920147589114,394.8491800490638,-19.62437075424981
501.15017307701703,394.90227117353055,-19.62449464300378
501.10832580368987,394.955357880281,-19.624618312581806
501.0664729393986,395.00844016872054,-19.6247417629825
501.0246144846115,395.0615180382548,-19.62486499420447
500.98275043979754,395.11459148828925,-19.624988006246333
500.94088080542514,395.1676605182296,-19.625110799106704
500.89900558196325,395.2207251274814,-19.625233372784205
500.8571247698806,395.2737853154504,-19.625355727277455
500.8152383696462,395.32684108154234,-19.62547786258508
500.7733463817288,395.3798924251631,-19.625599778705702
500.7314488065976,395.4329393457186,-19.625721475637953
500.6895456447216,395.48598184261454,-19.625842953380467
500.64763689656996,395.53901991525703,-19.625964211931876
500.60572256261196,395.59205356305205,-19.62608525129082
500.56380264331693,395.6450827854057,-19.626206071455936
500.5218771391541,395.69810758172406,-19.626326672425872
500.47994605059296,395.75112795141337,-19.626447054199264
500.438009378103,395.8041438938797,-19.626567216774763
500.3960671221538,395.85715540852937,-19.626687160151025
500.3541192832149,395.91016249476877,-19.626806884326694
500.31216586175606,395.96316515200425,-19.62692638930043
500.27020685824704,396.01616337964214,-19.62704567507089
500.2282422731576,396.069157177089,-19.627164741636733
500.1862721069577,396.1221465437513,-19.627283588996622
500.1442963601172,396.1751314790357,-19.62740221714922
500.10231503310627,396.2281119823487,-19.627520626093204
500.0603281263949,396.28108805309694,-19.627638815827243
500.01833564045313,396.3340596906873,-19.62775678635
499.9763375757513,396.38702689452646,-19.627874537660166
499.9343339327598,396.43998966402125,-19.627992069756402
499.89232471194873,396.49294799857853,-19.6281093826374
499.85030991378875,396.5459018976053,-19.628226476301844
499.8082895387502,396.5988513605084,-19.62834335074842
499.76626358730374,396.6517963866949,-19.628460005975814
499.7242320599198,396.70473697557185,-19.628576441982716
499.68219495706916,396.7576731265464,-19.628692658767825
499.64015227922266,396.8106048390258,-19.62880865632983
499.59810402685105,396.8635321124172,-19.628924434667443
499.5560502004251,396.91645494612794,-19.62903999377935
499.51399080041585,396.9693733395652,-19.62915533366427
499.47192582729434,397.0222872921364,-19.6292704543209
499.4298552815316,397.0751968032492,-19.629385355747953
499.38777916359874,397.12810187231076,-19.629500037944137
499.34569747396705,397.1810024987288,-19.629614500908172
499.3036102131078,397.2338986819108,-19.629728744638776
499.2615173814922,397.28679042126436,-19.62984276913466
499.2194189795918,397.3396777161973,-19.62995657439456
499.177315007878,397.3925605661173,-19.630070160417194
499.1352054668224,397.44543897043206,-19.63018352720128
499.09309035689654,397.4983129285494,-19.630296674745562
499.05096967857213,397.5511824398774,-19.63040960304877
499.008843432321,397.6040475038238,-19.630522312109633
498.9667116186147,397.6569081197966,-19.630634801926895
498.9245742379253,397.70976428720377,-19.630747072499286
498.88243129072464,397.76261600545365,-19.630859123825566
498.8402827774848,397.8154632739541,-19.630970955904466
498.79812869867783,397.86830609211347,-19.63108256873474
498.7559690547758,397.9211444593399,-19.63119396231514
498.71380384625087,397.97397837504184,-19.631305136644414
498.67163307357544,398.0268078386274,-19.631416091721324
498.6294567372218,398.079632849505,-19.631526827544622
498.5872748376623,398.13245340708323,-19.631637344113074
498.54508737536935,398.18526951077047,-19.63174764142544
498.50289435081555,398.2380811599752,-19.631857719480486
498.4606957644736,398.2908883541062,-19.63196757827698
498.4184916168159,398.34369109257193,-19.632077217813702
498.3762819083154,398.39648937478114,-19.63218663808942
498.3340666394447,398.4492832001425,-19.632295839102905
498.2918458106768,398.5020725680649,-19.63240482085294
498.24961942248456,398.5548574779571,-19.632513583338312
498.207387475341,398.6076379292281,-19.632622126557795
498.1651499697192,398.66041392128676,-19.632730450510177
498.1229069060922,398.71318545354205,-19.632838555194258
498.08065828493324,398.7659525254031,-19.632946440608816
498.03840410671546,398.81871513627897,-19.63305410675266
497.9961443719123,398.8714732855787,-19.63316155362457
497.9538790809971,398.92422697271155,-19.63326878122336
497.9116082344434,398.9769761970868,-19.633375789547824
497.86933183272447,399.02972095811367,-19.633482578596766
497.82704987631405,399.0824612552016,-19.633589148369
497.78476236568576,399.13519708776005,-19.63369549886333
497.7424693013133,399.1879284551983,-19.633801630078572
497.7001706836705,399.2406553569259,-19.633907542013535
497.6578665132311,399.2933777923525,-19.634013234667037
497.615556790469,399.3460957608875,-19.634118708037906
497.5732415158583,399.39880926194064,-19.634223962124956
497.53092068987297,399.4515182949217,-19.634328996927017
497.4885943129871,399.50422285924026,-19.634433812442914
497.44626238567486,399.55692295430634,-19.634538408671478
497.40392490841043,399.60961857952964,-19.634642785611543
497.3615818816682,399.6623097343201,-19.634746943261945
497.3192333059224,399.7149964180877,-19.63485088162152
497.27687918164764,399.7676786302424,-19.634954600689106
497.2345195093184,399.8203563701944,-19.635058100463556
497.1921542894091,399.8730296373537,-19.635161380943703
497.1497835223944,399.92569843113034,-19.635264442128406
497.107407208749,399.9783627509346,-19.635367284016503
497.06502534894764,400.03102259617674,-19.635469906606858
497.0226379434653,400.08367796626715,-19.635572309898325
496.9802449927767,400.1363288606162,-19.635674493889756
496.9378464973569,400.1889752786341,-19.635776458580022
496.89544245768076,400.24161721973144,-19.63587820396798
496.8530328742235,400.29425468331885,-19.635979730052494
496.81061774746024,400.34688766880674,-19.636081036832444
496.7681970778662,400.3995161756058,-19.63618212430669
496.7257708659167,400.4521402031267,-19.63628299247411
496.6833391120869,400.50475975078,-19.636383641333577
496.6409018168525,400.5573748179766,-19.636484070883974
496.5984589806888,400.6099854041272,-19.636584281124186
496.5560106040713,400.66259150864283,-19.63668427205309
496.5135566874757,400.7151931309344,-19.63678404366957
496.47109723137766,400.7677902704127,-19.63688359597253
496.4286322362529,400.8203829264889,-19.63698292896085
496.3861617025772,400.87297109857406,-19.63708204263342
496.3436856308264,400.9255547860793,-19.637180936989154
496.3012040214766,400.9781339884157,-19.637279612026934
496.2587168750037,401.03070870499465,-19.63737806774567
496.2162241918837,401.0832789352272,-19.63747630414427
496.1737259725928,401.1358446785249,-19.63757432122163
496.1312222176072,401.18840593429894,-19.63767211897667
496.0887129274032,401.2409627019609,-19.637769697408306
496.04619810245697,401.29351498092217,-19.637867056515436
496.0036777432451,401.3460627705942,-19.63796419629699
495.9611518502439,401.3986060703888,-19.638061116751892
495.9186204239299,401.4511448797174,-19.638157817879055
495.87608346477975,401.50367919799174,-19.638254299677403
495.83354097327026,401.55620902462346,-19.638350562145867
495.7909929498779,401.6087343590245,-19.638446605283384
495.7484393950795,401.6612552006066,-19.63854242908888
495.705880309352,401.71377154878166,-19.63863803356129
495.6633156931722,401.7662834029616,-19.63873341869956
495.6207455470172,401.8187907625584,-19.63882858450262
495.5781698713639,401.87129362698425,-19.638923530969418
495.53558866668965,401.923791995651,-19.639018258098908
495.49300193347136,401.976285867971,-19.639112765890022
495.45040967218637,402.0287752433563,-19.63920705434172
495.4078118833121,402.08126012121903,-19.63930112345296
495.36520856732574,402.13374050097167,-19.639394973222686
495.3225997247049,402.1862163820265,-19.639488603649863
495.2799853559269,402.23868776379595,-19.639582014733456
495.23736546146944,402.2911546456925,-19.639675206472422
495.1947400418101,402.3436170271284,-19.639768178865726
495.15210909742666,402.39607490751644,-19.639860931912345
495.1094726287969,402.4485282862692,-19.639953465611246
495.0668306363985,402.50097716279924,-19.6400457799614
495.0241831207094,402.55342153651924,-19.640137874961788
494.9815300822074,402.60586140684205,-19.640229750611386
494.93887152137097,402.65829677318044,-19.640321406909177
494.89620743867783,402.7107276349471,-19.640412843854143
494.8535378346063,402.7631539915551,-19.640504061445274
494.8108627096345,402.81557584241733,-19.640595059681555
494.7681820642407,402.8679931869469,-19.64068583856199
494.7254958989033,402.9204060245567,-19.64077639808556
494.6828042141008,402.97281435465993,-19.640866738251265
494.6401070103115,403.0252181766697,-19.64095685905811
494.59740428801416,403.0776174899992,-19.641046760505095
494.55469604768723,403.1300122940618,-19.641136442591215
494.5119822898094,403.1824025882707,-19.64122590531549
494.46926301485945,403.2347883720393,-19.64131514867693
494.4265382233162,403.28716964478093,-19.641404172674534
494.3838079156585,403.3395464059091,-19.64149297730733
494.34107209236527,403.3919186548374,-19.641581562574334
494.2983307539154,403.4442863909793,-19.641669928474556
494.2555839007882,403.4966496137484,-19.641758075007033
494.21283153346263,403.54900832255845,-19.64184600217078
494.1700736524179,403.60136251682314,-19.64193370996483
494.1273102581334,403.6537121959563,-19.642021198388214
494.08454135108826,403.7060573593715,-19.64210846743996
494.041766931762,403.75839800648276,-19.642195517119113
493.998987000634,403.810734136704,-19.642282347424697
493.95620155818386,403.8630657494493,-19.642368958355764
493.9134106048911,403.91539284413244,-19.642455349911348
493.87061414123536,403.9677154201677,-19.642541522090504
493.82781216769644,404.0200334769691,-19.642627474892272
493.785004684754,404.0723470139509,-19.64271320831571
493.742191692888,404.1246560305272,-19.642798722359863
493.6993731925783,404.17696052611234,-19.642884017023793
493.6565491843049,404.22926050012063,-19.642969092306565
493.6137196685478,404.28155595196637,-19.64305394820722
493.57088464578703,404.3338468810642,-19.643138584724845
493.5280441165029,404.3861332868284,-19.643223001858495
493.48519808117555,404.4384151686736,-19.64330719960724
493.4423465402853,404.49069252601436,-19.643391177970148
493.39948949431266,404.54296535826535,-19.643474936946294
493.3566269437379,404.59523366484115,-19.643558476534757
493.3137588890415,404.64749744515655,-19.643641796734613
493.27088533070406,404.6997566986264,-19.64372489754495
493.2280062692063,404.7520114246654,-19.643807778964845
493.18512170502873,404.80426162268856,-19.643890440993385
493.14223163865216,404.8565072921107,-19.643972883629665
493.09933607055746,404.90874843234695,-19.644055106872774
493.05643500122545,404.9609850428123,-19.6441371107218
493.01352843113716,405.01321712292173,-19.64421889517585
492.9706163607735,405.06544467209056,-19.644300460234017
492.92769879061564,405.1176676897338,-19.64438180589541
492.88477572114465,405.1698861752669,-19.644462932159122
492.84184715284175,405.222100128105,-19.64454383902427
492.7989130861883,405.2743095476635,-19.64462452648996
492.75597352166545,405.3265144333578,-19.6447049945553
492.7130284597548,405.37871478460323,-19.644785243219417
492.67007790093766,405.4309106008155,-19.644865272481415
492.6271218456956,405.48310188141005,-19.64494508234042
492.5841602945103,405.5352886258025,-19.645024672795557
492.54119324786336,405.5874708334085,-19.64510404384595
492.4982207062365,405.63964850364374,-19.645183195490723
492.45524267011143,405.691821635924,-19.64526212772901
492.41225913997005,405.743990229665,-19.645340840559935
492.36927011629444,405.7961542842827,-19.64541933398264
492.32627559956643,405.848313799193,-19.64549760799627
492.2832755902681,405.9004687738119,-19.645575662599953
492.2402700888815,405.9526192075553,-19.64565349779284
492.1972590958889,406.0047650998392,-19.645731113574072
492.1542426117725,406.05690645007996,-19.6458085099428
492.11122063701447,406.10904325769354,-19.64588568689817
492.06819317209744,406.16117552209624,-19.645962644439333
492.02516021750364,406.2133032427044,-19.64603938256546
491.9821217737157,406.26542641893417,-19.646115901275696
491.9390778412161,406.31754505020206,-19.6461922005692
491.8960284204876,406.3696591359244,-19.646268280445145
491.8529735120128,406.42176867551774,-19.646344140902695
491.80991311627434,406.4738736683985,-19.64641978194101
491.7668472337552,406.5259741139834,-19.646495203559272
491.7237758649383,406.5780700116889,-19.64657040575665
491.68069901030645,406.63016136093177,-19.646645388532313
491.6376166703427,406.68224816112877,-19.646720151885454
491.5945288455303,406.7343304116966,-19.64679469581524
491.5514355363522,406.7864081120521,-19.646869020320867
491.5083367432917,406.8384812616122,-19.646943125401517
491.465232466832,406.8905498597938,-19.647017011056374
491.42212270745665,406.9426139060139,-19.647090677284634
491.37900746564884,406.9946733996895,-19.647164124085492
491.335886741892,407.04672834023773,-19.64723735145814
491.29276053666985,407.0987787270757,-19.647310359401786
491.2496288504658,407.1508245596206,-19.647383147915615
491.20649168376366,407.20286583728966,-19.647455716998852
491.16334903704717,407.25490255950024,-19.647528066650693
491.1202009108,407.3069347256696,-19.647600196870346
491.07704730550614,407.3589623352151,-19.64767210765703
491.0338882216494,407.4109853875543,-19.647743799009955
490.99072365971386,407.46300388210466,-19.647815270928334
490.94755362018344,407.5150178182836,-19.64788652341139
490.9043781035424,407.56702719550896,-19.647957556458348
490.8611971102749,407.61903201319814,-19.64802837006843
490.81801064086494,407.671032270769,-19.648098964240862
490.77481869579714,407.7230279676392,-19.648169338974874
490.7316212755558,407.7750191032267,-19.648239494269706
490.6884183806252,407.82700567694917,-19.64830943012458
490.64521001149006,407.8789876882246,-19.648379146538737
490.6019961686347,407.9309651364708,-19.648448643511426
490.55877685254393,407.98293802110595,-19.648517921041883
490.5155520637025,408.03490634154804,-19.648586979129355
490.47232180259505,408.08687009721524,-19.64865581777309
490.42908606970644,408.13882928752577,-19.648724436972334
490.3858448655214,408.1907839118976,-19.648792836726347
490.3425981905251,408.24273396974917,-19.64886101703437
490.2993460452025,408.29467946049874,-19.64892897789568
490.25608843003863,408.3466203835647,-19.648996719309515
490.2128253455186,408.3985567383655,-19.649064241275166
490.16955679212776,408.45048852431955,-19.649131543791874
490.1262827703513,408.50241574084527,-19.649198626858922
490.0830032806745,408.5543383873614,-19.649265490475575
490.03971832358286,408.6062564632865,-19.649332134641103
489.9964278995618,408.6581699680392,-19.649398559354786
489.9531320090968,408.7100789010383,-19.649464764615907
489.9098306526736,408.7619832617025,-19.649530750423732
489.86652383077774,408.8138830494507,-19.649596516777557
489.823211543895,408.86577826370166,-19.64966206367666
489.77989379251113,408.9176689038744,-19.64972739112034
489.7365705771119,408.96955496938784,-19.64979249910788
489.6932418981834,409.02143645966106,-19.64985738763857
489.64990775621146,409.0733133741131,-19.649922056711713
489.6065681516821,409.12518571216316,-19.649986506326606
489.5632230850816,409.17705347323033,-19.65005073648255
489.519872556896,409.2289166567339,-19.65011474717885
489.4765165676116,409.2807752620931,-19.650178538414814
489.43315511771465,409.3326292887274,-19.65024211018974
489.38978820769154,409.384478736056,-19.650305462502953
489.3464158380287,409.4363236034986,-19.65036859535376
489.30303800921257,409.48816389047437,-19.65043150874148
489.25965472172965,409.539999596403,-19.65049420266542
489.2162659760667,409.5918307207041,-19.650556677124918
489.17287177271044,409.6436572627973,-19.65061893211929
489.1294721121475,409.6954792221024,-19.65068096764787
489.0860669948646,409.747296598039,-19.650742783709973
489.0426564213488,409.79910939002684,-19.65080438030494
488.9992403920869,409.85091759748593,-19.650865757432108
488.95581890756597,409.90272121983605,-19.650926915090803
488.9123919682732,409.9545202564972,-19.650987853280373
488.86895957469545,410.0063147068893,-19.651048572000157
488.8255217273201,410.05810457043253,-19.651109071249497
488.7820784266343,410.109889846547,-19.651169351027743
488.73862967312556,410.16167053465284,-19.651229411334242
488.6951754672811,410.2134466341702,-19.651289252168347
488.6517158095884,410.2652181445193,-19.65134887352941
488.6082507005349,410.31698506512055,-19.651408275416795
488.5647801406082,410.3687473953942,-19.651467457829856
488.5213041302962,410.42050513476084,-19.651526420767958
488.47782267008625,410.47225828264084,-19.651585164230458
488.43433576046624,410.5240068384547,-19.65164368821673
488.3908434019241,410.57575080162286,-19.65170199272615
488.34734559494757,410.62749017156614,-19.651760077758073
488.3038423400247,410.67922494770517,-19.651817943311887
488.26033363764344,410.7309551294606,-19.651875589386965
488.216819488292,410.7826807162532,-19.651933015982685
488.17329989245843,410.83440170750384,-19.651990223098437
488.12977485063095,410.88611810263336,-19.652047210733596
488.0862443632979,410.93782990106274,-19.65210397888755
488.0427084309476,410.9895371022129,-19.652160527559694
487.9991670540684,411.04123970550484,-19.65221685674942
487.9556202331487,411.09293771035976,-19.652272966456128
487.9120679686772,411.14463111619864,-19.652328856679198
487.86851026114243,411.1963199224428,-19.652384527418047
487.82494711103305,411.24800412851334,-19.65243997867207
487.78137851883776,411.2996837338316,-19.652495210440673
487.7378044850454,411.3513587378189,-19.652550222723267
487.69422501014475,411.40302913989666,-19.652605015519264
487.65064009462475,411.4546949394863,-19.652659588828065
487.60704973897447,411.5063561360093,-19.65271394264909
487.56345394368276,411.5580127288872,-19.652768076981765
487.5198527092388,411.60966471754165,-19.6528219918255
487.47624603613184,411.66131210139423,-19.652875687179726
487.4326339248511,411.7129548798667,-19.65292916304386
487.3890163758857,411.76459305238075,-19.652982419417334
487.34539338972525,411.8162266183582,-19.653035456299584
487.30176496685897,411.86785557722084,-19.65308827369003
487.2581311077764,411.9194799283907,-19.653140871588125
487.2144918129672,411.9710996712896,-19.65319324999329
487.17084708292083,412.02271480533966,-19.653245408904972
487.127196918127,412.0743253299629,-19.653297348322617
487.08354131907555,412.1259312445814,-19.65334906824567
487.03988028625616,412.1775325486173,-19.653400568673582
486.99621382015886,412.2291292414929,-19.653451849605794
486.95254192127334,412.28072132263026,-19.65350291104176
486.90886459008976,412.3323087914519,-19.653553752980944
486.86518182709824,412.38389164738015,-19.653604375422795
486.8214936327887,412.4354698898374,-19.653654778366782
486.7778000076515,412.4870435182461,-19.653704961812366
486.7341009521768,412.5386125320288,-19.653754925759014
486.69039646685485,412.59017693060804,-19.653804670206192
486.6466865521761,412.64173671340643,-19.653854195153368
486.60297120863106,412.69329187984675,-19.653903500600023
486.55925043671016,412.74484242935165,-19.653952586545625
486.5155242369039,412.7963883613438,-19.654001452989665
486.4717926097031,412.8479296752462,-19.654050099931606
486.42805555559823,412.8994663704816,-19.65409852737094
486.3843130750802,412.950998446473,-19.65414673530716
486.3405651686397,413.0025259026434,-19.65419472373975
486.29681183676774,413.0540487384158,-19.654242492668196
486.2530530799553,413.1055669532133,-19.654290042091997
486.2092888986932,413.15708054645904,-19.654337372010644
486.1655192934727,413.2085895175763,-19.654384482423644
486.1217442647848,413.26009386598804,-19.6544313733305
486.07796381312073,413.31159359111786,-19.654478044730702
486.0341779389718,413.363088692389,-19.654524496623768
485.9903866428293,413.41457916922485,-19.654570729009208
485.94658992518464,413.4660650210488,-19.65461674188652
485.90278778652925,413.5175462472844,-19.65466253525523
485.8589802273546,413.56902284735514,-19.654708109114857
485.81516724815236,413.62049482068477,-19.65475346346491
485.77134884941427,413.6719621666968,-19.654798598304914
485.72752503163184,413.723424884815,-19.654843513634397
485.68369579529696,413.77488297446314,-19.65488820945288
485.63986114090136,413.8263364350649,-19.6549326857599
485.596021068937,413.8777852660442,-19.65497694255498
485.5521755798958,413.9292294668251,-19.655020979837662
485.5083246742698,413.98066903683144,-19.655064797607476
485.4644683525512,414.03210397548725,-19.655108395863966
485.420606615232,414.08353428221653,-19.65515177460667
485.3767394628045,414.13495995644354,-19.65519493383513
485.3328668957609,414.18638099759227,-19.655237873548902
485.2889889145935,414.237797405087,-19.65528059374753
485.2451055197949,414.2892091783522,-19.655323094430567
485.20121671185746,414.3406163168119,-19.65536537559757
485.1573224912737,414.3920188198907,-19.65540743724809
485.1134228585362,414.4434166870128,-19.65544927938169
485.06951781413755,414.494809917603,-19.65549090199793
485.0256073585706,414.54619851108544,-19.65553230509638
484.9816914923281,414.59758246688494,-19.655573488676605
484.93777021590273,414.64896178442615,-19.655614452738174
484.89384352978766,414.7003364631337,-19.65565519728065
484.84991143447576,414.7517065024323,-19.655695722303623
484.80597393045997,414.8030719017467,-19.65573602780666
484.7620310182336,414.8544326605019,-19.65577611378935
484.71808269828955,414.90578877812266,-19.65581598025127
484.67412897112115,414.9571402540338,-19.655855627192
484.63016983722173,415.0084870876607,-19.655895054611133
484.58620529708463,415.059829278428,-19.655934262508257
484.5422353512032,415.111166825761,-19.655973250882965
484.4982600000709,415.1624997290848,-19.656012019734852
484.45427924418146,415.21382798782463,-19.65605056906352
484.41029308402824,415.2651516014057,-19.656088898868564
484.3663015201051,415.31647056925334,-19.65612700914958
484.3223045529057,415.36778489079296,-19.656164899906184
484.27830218292377,415.4190945654499,-19.656202571137978
484.23429441065315,415.4703995926496,-19.656240022844575
484.19028123658785,415.52169997181755,-19.65627725502559
484.1462626612218,415.5729957023793,-19.656314267680624
484.10223868504903,415.62428678376057,-19.65635106080931
484.0582093085637,415.675573215387,-19.656387634411264
484.0141745322599,415.7268549966842,-19.656423988486104
483.97013435663195,415.778132127078,-19.656460123033465
483.92608878217396,415.8294046059943,-19.656496038052968
483.8820378093805,415.88067243285883,-19.656531733544234
483.83798143874594,415.9319356070975,-19.656567209506914
483.79391967076475,415.9831941281365,-19.656602465940633
483.74985250593136,416.03444799540165,-19.656637502845026
483.7057799447405,416.0856972083192,-19.65667232021974
483.66170198768685,416.13694176631503,-19.656706918064412
483.6176186352651,416.1881816688155,-19.656741296378694
483.57352988797004,416.2394169152468,-19.65677545516223
483.5294357462966,416.2906475050351,-19.65680939441467
483.4853362107396,416.341873437607,-19.656843114135665
483.44123128179405,416.3930947123887,-19.65687661432488
483.397120959955,416.4443113288066,-19.65690989498196
483.35300524571755,416.4955232862872,-19.656942956106572
483.30888413957695,416.5467305842572,-19.656975797698383
483.2647576420284,416.597933222143,-19.657008419757044
483.2206257535671,416.64913119937137,-19.657040822282237
483.17648847468854,416.700324515369,-19.657073005273627
483.1323458058881,416.7515131695626,-19.65710496873089
483.08819774766124,416.80269716137894,-19.6571367126537
483.0440443005036,416.85387649024494,-19.65716823704173
482.99988546491056,416.9050511555874,-19.657199541894666
482.955721241378,416.95622115683335,-19.65723062721219
482.9115516304017,417.0073864934098,-19.657261492993985
482.8673766324772,417.0585471647438,-19.65729213923974
482.82319624810054,417.1097031702625,-19.65732256594915
482.7790104777677,417.1608545093929,-19.657352773121904
482.73481932197456,417.2120011815624,-19.657382760757688
482.6906227812172,417.2631431861982,-19.657412528856216
482.6464208559917,417.31428052272753,-19.657442077417183
482.60221354679425,417.3654131905779,-19.65747140644029
482.5580008541211,417.41654118917666,-19.657500515925246
482.5137827784685,417.4676645179512,-19.65752940587176
482.4695593203329,417.51878317632924,-19.657558076279532
482.4253304802107,417.5698971637382,-19.657586527148286
482.38109625859846,417.6210064796058,-19.65761475847773
482.33685665599245,417.6721111233595,-19.65764277026759
482.29261167288956,417.7232110944273,-19.65767056251758
482.2483613097864,417.7743063922368,-19.65769813522743
482.2041055671795,417.82539701621596,-19.65772548839686
482.15984444556597,417.8764829657926,-19.657752622025594
482.1155779454425,417.92756424039464,-19.657779536113374
482.07130606730607,417.9786408394501,-19.657806230659926
482.02702881165357,418.029712762387,-19.657832705664983
481.9827461789822,418.08078000863344,-19.657858961128287
481.938458169789,418.1318425776176,-19.657884997049585
481.89416478457105,418.1829004687676,-19.657910813428604
481.8498660238257,418.23395368151176,-19.657936410265112
481.8055618880503,418.2850022152784,-19.657961787558836
481.76125237774204,418.33604606949575,-19.657986945309542
481.71693749339846,418.38708524359225,-19.658011883516966
481.67261723551707,418.4381197369965,-19.658036602180882
481.62829160459535,418.4891495491368,-19.658061101301033
481.5839606011309,418.5401746794418,-19.658085380877193
481.5396242256215,418.59119512734014,-19.65810944090912
481.49528247856466,418.6422108922604,-19.658133281396577
481.4509353604584,418.69322197363135,-19.65815690233933
481.4065828718004,418.7442283708818,-19.658180303737158
481.36222501308873,418.7952300834404,-19.658203485589826
481.3178617848213,418.84622711073627,-19.65822644789711
481.2734931874962,418.8972194521981,-19.6582491906588
481.2291192216115,418.9482071072549,-19.65827171387466
481.18473988766533,418.9991900753358,-19.65829401754449
481.14035518615594,419.05016835586974,-19.65831610166806
481.0959651175817,419.101141948286,-19.65833796624517
481.05156968244097,419.1521108520136,-19.658359611275607
481.00716888123213,419.203075066482,-19.658381036759156
480.9627627144536,419.2540345911202,-19.658402242695622
480.91835118260394,419.3049894253577,-19.658423229084804
480.8739342861818,419.3559395686238,-19.658443995926497
480.8295120256858,419.40688502034806,-19.658464543220507
480.7850844016148,419.4578257799599,-19.658484870966642
480.74065141446755,419.50876184688883,-19.6585049791647
480.69621306474266,419.55969322056444,-19.658524867814503
480.6517693529393,419.61061990041645,-19.658544536915866
480.60732027955646,419.6615418858745,-19.6585639864686
480.5628658450931,419.7124591763683,-19.65858321647252
480.5184060500482,419.7633717713278,-19.65860222692744
480.4739408949211,419.8142796701827,-19.658621017833205
480.429470380211,419.86518287236294,-19.658639589189622
480.3849945064172,419.91608137729844,-19.658657940996527
480.3405132740389,419.96697518441937,-19.65867607325375
480.2960266835757,420.0178642931556,-19.658693985961122
480.25153473552695,420.06874870293734,-19.65871167911848
480.20703743039223,420.11962841319473,-19.658729152725662
480.1625347686712,420.17050342335796,-19.658746406782505
480.11802675086335,420.2213737328574,-19.65876344128886
480.0735133774685,420.27223934112317,-19.658780256244565
480.02899464898655,420.3231002475858,-19.658796851649473
479.9844705659172,420.3739564516756,-19.658813227503437
479.9399411287603,420.42480795282324,-19.658829383806307
479.89540633801596,420.47565475045906,-19.658845320557933
479.85086619418416,420.5264968440137,-19.658861037758182
479.806320697765,420.5773342329177,-19.658876535406907
479.76176984925866,420.62816691660186,-19.658891813503978
479.7172136491653,420.67899489449684,-19.65890687204926
479.67265209798506,420.7298181660334,-19.658921711042616
479.62808519621865,420.78063673064247,-19.658936330483918
479.58351294436613,420.8314505877549,-19.658950730373043
479.53893534292814,420.88225973680164,-19.658964910709862
479.4943523924052,420.93306417721357,-19.658978871494252
