venus_x,venus_y,venus_z
-106.0823802838238,-18.243688579133803,5.87159827518025
-105.54707631540691,-21.232763045262338,5.799696442152215
-104.92831657519419,-24.205060539716875,5.723208848272451
-104.22663163036229,-27.158240657595083,5.642198224606379
-103.44261768049866,-30.08998060112882,5.5567308480830055
-102.57693594072454,-32.99797703320082,5.4668764804679135
-101.63031197232723,-35.87994790703417,5.3727083046348
-100.60353496191725,-38.73363427055987,5.274302858214767
-99.49745695016783,-41.556802044015846,5.171739964704325
-98.31299201123399,-44.3472437693801,5.065102662114646
-97.0511153839843,-47.102780330290535,4.954477129246067
-95.71286255621332,-49.821262641155045,4.839952609673077
-94.29932830303423,-52.50057330420679,4.721621333526189
-92.81166568068038,-55.13862823331168,4.599578437158022
-91.25108497697154,-57.73337824338764,4.47392188078176
-89.61885261972432,-60.28281060434763,4.3447523641708035
-87.91629004440887,-62.78495055853156,4.212173240508955
-86.14477252237282,-65.237862800645,4.076290428480846
-84.30572795097088,-67.6396529192754,3.9372123226925244
-82.40063560695303,-69.98846879910943,3.795049702512253
-80.43102486447694,-72.282501983027,3.649915639421454
-78.39847387912027,-74.51998899330056,3.501925402965623
-76.30460823927689,-76.69921261117834,3.351196365394667
-74.15109958632694,-78.8185031141834,3.197847905081731
-71.93966420497475,-80.87623947050884,3.0420013088090094
-69.67206158515077,-82.87085048994112,2.8837796730083967
-67.35009295687422,-84.80081593079163,2.723307804044092
-64.97559979947174,-86.66466756236557,2.5607121176234484
-62.55046232654453,-88.4609901825447,2.3961205374214636
-60.076597948072155,-90.1884225901072,2.229662393003374
-57.55595971103556,-91.8456585114534,2.0614683171288433
-54.99053471993489,-93.43144748145136,1.8916701425202336
-52.382342538569866,-94.94459567815848,1.7204007981764604
-49.733433574440966,-96.38396671121905,1.5477942053129206
-47.04588744711995,-97.74848236377679,1.3739851730070187
-44.32181134192686,-99.03712328778202,1.1991092936278338
-41.56333835023852,-100.24892965260985,1.0233028381275084
-38.77262579774076,-101.38300174694247,0.8467026512709794
-35.951853561922235,-102.43850053390307,0.6694460468796755
-33.103222380092774,-103.41464815946122,0.49167070316379025
-30.228952149193304,-104.31072841416191,0.3135145582166389
-27.33128021864698,-105.12608714825878,0.13511570574344264
-24.41245967748353,-105.86013264036191,-0.04338770890439387
-21.474757636949505,-106.5123359197365,-0.2218575923198294
-18.520453509797683,-107.08223104241529,-0.4001560061873715
-15.551837287428146,-107.5694153213122,-0.5781452699203199
-12.571207816032834,-107.97354951054866,-0.7556880627231806
-9.580871072873821,-108.29435794422689,-0.9326475250161256
-6.583138443804127,-108.531628629907,-1.1088873591601787
-3.5803250031182254,-108.68521329706552,-1.2842719294236173
-0.5747477967980177,-108.75502740083398,-1.4586663611318855
2.431275869801279,-108.74105008133522,-1.6319366389450611
5.435430138801692,-108.64332407895414,-1.8039497042086161
8.435402300186382,-108.46195560589713,-1.974573551324824
11.428884484733754,-108.19711417441104,-2.1436773230936956
14.413575348538178,-107.84903238204824,-2.311131404973763
17.387181748172793,-107.41800565437867,-2.4768075182143803
20.347420405568347,-106.9043919455642,-2.640578811812479
23.292019561700027,-106.3086113972219,-2.802319953247905
26.21872061819184,-105.63114595601583,-2.9619072179525716
29.12527976596507,-104.87253895042682,-3.1192185774697387
32.00946960007393,-104.03339462716025,-3.2741337862607174
34.86908071988746,-103.11437764766073,-3.426534467117249
37.70192331379246,-102.1162125452116,-3.576304195138754
40.505828727607074,-101.03968314310457,-3.7233285802344858
43.27865101590907,-99.88563193437331,-3.8674953481115084
46.018268475497116,-98.65495942359082,-4.008694419710245
48.72258516021597,-97.34862343123793,-4.146817989050152
51.38953237638981,-95.96763836115649,-4.281760599448913
54.01707015811935,-94.51307443160661,-4.413419218079337
56.60318872171,-92.98605687045364,-4.541693308829048
59.14590989850838,-91.38776507501558,-4.6664849034288105
61.643288545435,-89.71943173710709,-4.787698670816324
64.0934139325095,-87.98234193382103,-4.905241984703107
66.49441110667426,-86.17783218459283,-5.01902498931296
68.84444223123057,-84.30728947509733,-5.128960663261279
71.14170790021035,-82.37215024853194,-5.234964881545041
73.3844484270153,-80.37389936484432,-5.336956475613794
75.57094510666482,-78.31406902846828,-5.434857291492097
77.69952145100261,-76.1942376851372,-5.528592245923933
79.76854439622191,-74.01602888835201,-5.6180893805094865
81.77642548207723,-71.78111013608961,-5.703279913804547
83.72162200215779,-69.49119167834651,-5.78409829135288
85.60263812460427,-67.14802529612342,-5.860482233622074
87.41802598265491,-64.75340305246625,-5.932372781813965
89.16638673441115,-62.309156016188886,-5.99971434152137
90.84637159121553,-59.817152958912885,-6.0624547242038
92.45668281403833,-57.2792990260678,-6.120545186455641
93.99607467727189,-54.697534382505346,-6.173940467041159
95.46335439933584,-52.07383283338969,-6.2225988216713946
96.85738303950026,-49.41020042103574,-6.266482055498596
98.17707636033838,-46.70867399837851,-6.305555553304346
99.42140565522583,-43.97131977976741,-6.3397883073579555
100.5893985403083,-41.2002318697922,-6.369152942922087
101.68013971036514,-38.39753077086028,-6.393625741382931
102.69277165800284,-35.565361870259245,-6.413186660982706
103.62649535561714,-32.70589390745328,-6.427819355132639
104.48057089957014,-29.821317422377394,-6.437511188285108
105.25431811603465,-26.913843185509926,-6.442253249344156
105.94711712796529,-23.985700610520034,-6.442040362594142
106.55840888266323,-21.039136150304547,-6.43687109612698
107.08769563940983,-18.076411677246167,-6.426747767749052
107.53454141665269,-15.09980284854352,-6.411676448349665
107.89857239823668,-12.111597457482357,-6.39166696271367
108.17947729818361,-9.114093771536611,-6.3667328877617395
108.37700768353344,-6.109598858207882,-6.3368915482026535
108.4909782547727,-3.100426899532104,-6.302164009582938
108.52126708338803,-0.08889749620293515,-6.262575068720173
108.46781580609576,2.922666037717653,-6.218153241507362
108.33062977531384,5.93193838850967,-6.168930748076906
108.10977816545694,8.936593963912767,-6.114943495313887
107.80539403465312,11.934308620615838,-6.056231056709644
107.4176743414975,14.922761397061091,-5.992836649547969
106.94687991647777,17.89963625048296,-5.92480710941761
106.39333538772632,20.862623797079934,-5.852192862046272
105.7574290607751,23.809423054195165,-5.775047892452846
105.0396127520123,26.73774318335951,-5.693429711416173
104.24040157556337,29.645305233028672,-5.607399319260406
103.36037368334487,32.5298438798241,-5.517021166958724
102.40016995806566,35.389109167065904,-5.422363114559039
101.36049365897834,38.22086823936467,-5.323496386937222
100.24211002021349,41.022907072018356,-5.220495526885376
99.04584580155925,43.79303219394003,-5.11343834554473
97.77258879158238,46.5290724028226,-5.0024058701948775
96.42328726301919,49.22888047122777,-4.887482289413264
94.99894938040096,51.8903348422677,-4.768754895621147
93.50064255991434,54.51134131353122,-4.646314025034544
91.92949278153561,57.08983470788909,-4.520252995041158
90.28668385351648,59.623780529798125,-4.390668039026701
88.57345662934019,62.11117660570899,-4.257658238676616
86.79110817730862,64.55005470716995,-4.121325453781785
84.94099090296437,66.93848215520646,-3.98177424957948
83.02451162459639,69.27456340454657,-3.839111821663522
81.04313060212351,71.55644160625269,-3.6934479185004085
78.9983605196974,73.78230014731318,-3.5448947615909376
76.89176542241457,75.95036416574142,-3.3935669633197607
74.72495960757594,78.05890203972575,-3.2395814425381584
72.49960647098322,80.10622684937206,-3.0830573379282726
70.21741730881183,82.09069780957992,-2.92411591919998
67.88015007565261,84.01072167259521,-2.7628804961745645
65.48960809936709,85.86475409878594,-2.5994763258123412
63.04763875345439,87.65130099419373,-2.434030517244388
60.55613208768187,89.36891981342177,-2.2666719348715323
58.017019417786365,91.01622082642999,-2.0975310995967607
55.43227187510739,92.59186834782149,-1.9267400882601988
52.803898917069034,94.09458192721875,-1.7544324313487891
50.13394679948245,95.52313749934605,-1.5807430090557435
47.42449701169644,96.87636849245432,-1.4058079457677688
44.6776646756785,98.153166893747,-1.2297645030609474
41.895596910164244,99.35248427049096,-1.0527509712889853
39.08047116106755,100.47333274552348,-0.874906559850326
36.23449349939812,101.51478592589685,-0.6963712862233449
33.359896887987055,102.47597978343497,-0.51728586386149
30.45893941837375,103.35611348601144,-0.3377915890428063
27.533902519259705,104.15445017839669,-0.15803022677076922
24.587089137985917,104.87031771156204,0.02185610417425805
21.620821896540473,105.5031093193723,0.2017250469313301
18.637441223651706,106.05228424164316,0.38143412289919687
15.639303464569416,106.51736829258861,0.5608408486146914
12.628778970182557,106.8979543737338,0.7398028530614245
9.60825016716561,107.1937029304216,0.9181779952991694
6.580109610888148,107.40434235109693,1.095824482302647
3.5467580228622233,107.5296693086098,1.2726009868968913
0.5106023145403551,107.5695490428386,1.4483667656749963
-2.5259464006872676,107.52391558399624,1.622981776782831
-5.560474805414257,107.39277191604613,1.7963067974542408
-8.590569384145008,107.1761900797208,1.9682035411793823
-11.613818435285614,106.87431121470321,2.1385347743881087
-14.627814087231366,106.4873455406005,2.3071644325298015
-17.630154316560617,106.01557227641021,2.4739577354306888
-20.6184449663247,105.45933949825216,2.638781301809525
-23.590301762406614,104.81906393521155,2.801503262832536
-26.543352325907204,104.09523070321472,2.9619933745887588
-29.475238179506775,103.28839297693396,3.1201231293673106
-32.38361674574255,102.39917159979444,3.27576586561875
-35.266163335138025,101.42825463223383,3.4287968764834917
-38.120573122119325,100.37639683844262,3.579093516771268
-40.944563106656176,99.24441911189149,3.7265353082768096
-43.73587405957082,98.03320784003029,3.8710040433183814
-46.492272449467514,96.74371420862131,4.012383886387362
-49.21155234924799,95.37695344624811,4.150561473798909
-51.89153732019425,93.93400400961853,4.285426011235718
-54.53008227161998,92.41600671035812,4.416869369079106
-57.12507529411443,90.82416378406673,4.544786175424006
-59.67443946442957,89.15973790248658,4.669073906677036
-62.176134620090494,87.42405112970533,4.789632975639544
-64.62815910184288,85.61848382339042,4.906366816980469
-67.02855146208694,83.74447348212398,5.0191819700068905
-69.3753921374874,81.80351353997719,5.127988158643453
-71.66680508399165,79.79715210953272,5.23269836853522
-73.90095937253369,77.72699067463017,5.333228921192037
-76.07607074375062,75.59468273417477,5.429499545096227
-78.19040312008967,73.40193239841213,5.521433443699188
-80.24227007373842,71.15049293913235,5.608957360236461
-82.2300362488676,68.84216529532515,5.692001639294822
-84.1521187367358,66.47879653586224,5.7705002850690965
-86.00698840226688,64.06227828083755,5.844391016250668
-87.79317116077594,61.594545083244455,5.913615317493891
-89.50924920358491,59.077572772718476,5.978118487411071
-91.15386217133809,56.513376763117364,6.037849683051128
-92.72570827389602,53.90401032575348,6.092761960821666
-94.22354535575752,51.25156283013219,6.142812313818873
-95.64619190602974,48.55815795408579,6.187961705534595
-96.99252801203698,45.825951865224816,6.22817509991483
-98.26149625573068,43.05713137565596,6.263421487749092
-99.4521025521337,40.25391207193894,6.2936739093750615
-100.56341692912603,37.4185364222722,6.318909473687908
-101.59457424795458,34.55327186291046,6.3391093734482205
-102.54477486392874,31.66040886582736,6.35425889688673
-103.41328522684613,28.742258989644196,6.364347435607896
-104.1994384207761,25.8011529158531,6.369368488798228
-104.90263464291229,22.83943847237005,6.369319663749147
-105.52234162128593,19.859478646457976,6.36420267270831
-106.0580949712099,16.863649589062835,6.354023326077837
-106.50949849039718,13.854338612603485,6.338791521982501
-106.87622439277006,10.833942184249661,6.318521232235614
-107.15801348104688,7.804863916710729,6.293230484734889
-107.35467525826277,4.76951255854218,6.2629413423248605
-107.46608797845104,1.730299985957403,6.227679878166552
-107.49219863678023,-1.3103608018901165,6.187476147658871
-107.43302289951046,-4.350057682214093,6.14236415695985
-107.28864497420011,-7.386381400579548,6.092381828159351
-107.05921742065844,-10.4169275536807,6.037570961158065
-106.74496090320555,-13.439298561061486,5.977977192310888
-106.3461638848609,-16.451105623961467,5.913649949895738
-105.86318226414372,-19.44997066950604,5.844642406471766
-105.29643895522467,-22.43352827849782,5.771011428193721
-104.64642341222485,-25.399427595106154,5.692817521151777
-103.9136910985107,-28.345334216793418,5.610124774808659
-103.09886290188459,-31.268932062860344,5.523000802608182
-102.20262449661917,-34.16792522003759,5.431516679831497
-101.22572565332943,-37.0400397635973,5.335746878779342
-100.16897949771997,-39.883025552506155,5.235769201360444
-99.03326171928616,-42.69465799719048,5.13166470916792
-97.819509731086,-45.47273979853367,5.023517651127036
-96.52872178173568,-48.2151026567774,4.911415388799083
-95.16195602081537,-50.91960894904939,4.795448319427346
-93.72032951890213,-53.58415337429296,4.675709796812205
-92.20501724347626,-56.206664564426035,4.552296050103323
-90.61725099197217,-58.78510666061057,4.425306100597659
-88.95831828326916,-61.31748085356665,4.294841676632656
-87.22956120893829,-63.801826886918555,4.161007126664427
-85.4323752455798,-66.23622452261408,4.023909330621142
-83.5682080296025,-68.61879496751105,3.883657609621976
-81.63855809581003,-70.94770226027849,3.7403636341521103
-79.6449735811705,-73.22115461781223,3.59414133078419
-77.58905089515628,-75.43740574041718,3.4451067875365067
-75.47243335804716,-77.59475607506045,3.2933781579578723
-73.29680980859614,-79.69155403604978,3.1390755640287664
-71.06391318246021,-81.72619718254329,2.982320997967841
-68.77551906279972,-83.69713335234515,2.8232382230322552
-66.43344420444974,-85.60286175149092,2.661952673399648
-64.03954503306456,-87.44193399917427,2.4985913532187305
-61.595716120632325,-89.21295512761311,2.3332827349146603
-59.1038886387518,-90.9145845364994,2.166156656834369
-56.56602879105551,-92.54553690172106,1.9973442203160363
-53.98413622615579,-94.10458303808828,1.8269776862657883
-51.36024243247985,-95.59055071583842,1.655190371323574
-48.696409116349194,-97.00232543073524,1.48211654369895
-45.994726564646385,-98.33885112761703,1.3078913187562695
-43.25731199339871,-99.59913087728798,1.1326505544274614
-40.486307883594115,-100.7822275066829,0.9565307465292503
-37.68388030552922,-101.88726418227247,0.7796689240602946
-34.852217232973416,-102.91342494670958,0.6022025445523193
-31.993526848415957,-103.85995520875124,0.4242693895478893
-29.110035840645537,-104.7261621865222,0.24600746027602438
-26.20398769589368,-105.51141530421613,0.0675548735953925
-23.277640983754686,-106.21514654236049,-0.11095024172665419
-20.333267639075817,-106.83685074179806,-0.28936984833241675
-17.373151240991994,-107.37608586156475,-0.46756610312425884
-14.399585290259646,-107.83247319086873,-0.6454014595832661
-11.414871486024452,-108.20569751539965,-0.8227387694938133
-8.421318003137648,-108.49550723821913,-0.9994413840131563
-5.421237771115579,-108.70171445550551,-1.1753732540266295
-2.4169467558170057,-108.82419498744561,-1.3503990297304607
0.5892377551073629,-108.86288836458588,-1.5243841593856415
3.594998861958576,-108.81779776997283,-1.697194987187688
6.598021756911638,-108.68898993742934,-1.8686988501985002
9.595995421121025,-108.47659500633037,-2.038764174287885
12.586614314033664,-108.18080633325508,-2.2072605690336164
15.567580053952565,-107.80188026090724,-2.374058921530205
18.536603088912905,-107.3401358447088,-2.539031489057795
21.491404356950763,-106.7959545374833,-2.7020519905638456
24.429716934862444,-106.16977983265767,-2.8629956969114096
27.349287674569954,-105.46211686642165,-3.0217395198490093
30.247878826224934,-104.67353197929361,-3.1781620996581887
33.12326964720003,-103.80465223755168,-3.332143891435917
35.97325799613251,-102.85616491499714,-3.483567249970046
38.79566191120029,-101.82881693552565,-3.632316513167033
41.58832117182567,-100.72341427698971,-3.7782780839920895
44.34909884301585,-99.54082133684251,-3.9213405108828536
47.0758828015638,-98.28196026006104,-4.0613945665985645
49.766587243345285,-96.94781022985211,-4.198333325467575
52.419154170961306,-95.53940672165207,-4.332052238996836
55.03155486098652,-94.05784072093618,-4.4624492098077795
57.601791310096125,-92.50425790536053,-4.589424663863773
60.127897659354254,-90.87985779176432,-4.7128816209550015
62.60794159595739,-89.18589284856695,-4.832725763407341
65.04002573173595,-87.4236675740992,-4.9488655029824
67.42228895772666,-85.59453754141423,-5.061212045936558
69.7529077741368,-83.69990841012992,-5.169679456207362
72.03009759502966,-81.74123490585963,-5.274184716696263
74.25211402706883,-79.72001976779491,-5.374647788617146
76.41725412166528,-77.63781266501024,-5.470991668880676
78.52385759987916,-75.49620908206602,-5.563142445484927
80.57030804943412,-73.29684917449315,-5.651029350883263
82.55503409320826,-71.04141659475002,-5.734584813300878
84.47651052857196,-68.73163728924955,-5.813744505971853
86.33325943694773,-66.36927826706282,-5.888447394269025
88.12385126297363,-63.95614634091358,-5.958635780699376
89.84690586265573,-61.49408684108684,-6.024255347738065
91.50109351990085,-58.98498230288441,-6.085255198474652
93.08513593082542,-56.4307511282696,-6.141587895045476
94.59780715524091,-53.833346222354,-6.193209494826542
96.03793453472132,-51.19475360539008,-6.2400795843617445
97.40439957666224,-48.516991000944586,-6.2821613110016195
98.69613880374716,-45.80210640094,-6.319421412228312
99.91214456823985,-43.05217660826386,-6.3518302426428965
101.05146583052822,-40.26930575765893,-6.379361798591612
102.11320890134941,-37.45562381562092,-6.4019937404081535
103.09653814713204,-34.61328506004517,-6.419707412249596
104.0006766578968,-31.744466540378408,-6.432487859504129
104.82490687716353,-28.85136651904751,-6.440323843749336
105.56857119331889,-25.936202894953418,-6.443207855240345
106.23107249190662,-23.001211609835053,-6.441136122907858
106.81187466830931,-20.04864503832555,-6.434108621846717
107.31050310029971,-17.080770362541106,-6.4221290782764076
107.7265450799479,-14.099867932061075,-6.405204971955642
108.0596502043805,-11.108229610177103,-6.383347536034048
108.309530724899,-8.108157107308443,-6.356571754324763
108.47596185397425,-5.101960302500642,-6.324896355982731
108.55878202964782,-2.0919555539450867,-6.288343807574436
108.5578931368825,0.9195360005223067,-6.246940302525852
108.47326068541918,3.9301901519638505,-6.200715747936476
108.3049139437115,6.9376813369235,-6.149703748748472
108.05294602852638,9.939684361028402,-6.093941589261174
107.7175139498149,12.933876128564213,-6.033470211982477
107.29883861047692,15.917937376957713,-5.968334193809999
106.79720476066187,18.889554415078166,-5.898581719536322
106.21296090626868,21.846420864246586,-5.824264552674133
105.54651917133005,24.78623940081998,-5.74543800359859
104.7983551139892,27.70672349919556,-5.662160895005975
103.96900749580176,30.60559917405788,-5.574495524689292
103.0590780041213,33.48060672067034,-5.482507625633353
102.06923092735423,36.32950245199094,-5.386266323433686
101.00019278289822,39.150060431371365,-5.285844091045558
99.85275189760853,41.94007419957774,-5.181316700871401
98.62775794066748,44.69735849485161,-5.072763174197006
97.32612140876599,47.41975096471053,-4.960265727988997
95.94881306353903,50.10511386816857,-4.843909719068298
94.49686332123383,52.75133576704014,-4.7237835856766415
92.9713615946258,55.35633320497316,-4.599978786455452
91.37345558723626,57.918052372842396,-4.472589736858969
89.7043505399458,60.434470759119094,-4.341713743025936
87.96530843013916,62.903598783819895,-4.20745093313687
86.15764712356072,65.32348141462602,-4.069904186286654
84.28273947910425,67.69219976375277,-3.9291790589051514
82.34201240680812,70.0078726641391,-3.7853837087616062
80.33694587937404,72.26865822351762,-3.638628816591825
78.26907189757667,74.47275535491497,-3.48902750539042
76.13997340997918,76.61840528212264,-3.33669525741347
73.95128318741614,78.70389301866855,-3.1817498289395494
71.70468265274847,80.72754881881258,-3.024311162838902
69.40190066643703,82.68774959908843,-2.8645012990015672
67.04471226852495,84.58292032892301,-2.702444282676126
64.6349373776689,86.41153538888105,-2.538266070772366
62.174439447918594,88.17211989510582,-2.3720944361845095
59.665124084011254,89.86325098854527,-2.2040588701966835
57.108937616016874,91.48355908756645,-2.0342904830381463
54.50786563423422,93.03172910256745,-1.8629219026610904
51.86393148529493,94.50650161120154,-1.690087171817756
49.17919473048387,95.9066739928362,-1.5159216435162681
46.455749567332845,97.23110152088576,-1.3405618749364527
43.69572321559322,98.47869841167714,-1.1641455198886363
40.90127426874413,99.64843882853498,-0.986811219900361
38.074591012245214,100.73935783980323,-0.8086984940181872
35.21788970979611,101.75055232955307,-0.6299476274142243
32.333412858919125,102.68118185976203,-0.4506995588896237
29.423427417234382,103.53046948278772,-0.2710957673698705
26.490223000849465,104.29770250299791,-0.09127815748926879
23.536110056336796,104.98223318646156,0.0886110556355309
20.563418007822058,105.58347941764913,0.2684294623407763
17.57449338075539,106.10092530213711,0.4480345749552365
14.571697903984138,106.53412171436122,0.6272839448377417
11.557406591791121,106.88268678951326,0.8060352798042465
8.534005807605805,107.14630635873128,0.9841465618342412
5.5038913111373144,107.32473432678819,1.1614761649446956
2.469466290717636,107.41779299154256,1.3378829731182424
-0.5668606173193206,107.42537330447554,1.5132264981709698
-3.602677320362115,107.34743507170082,1.6873669974440404
-6.635570270456375,107.18400709489865,1.8601655912023514
-9.663126472526232,106.93518725169154,2.031484379622619
-12.682935497931789,106.60114251504747,2.201186559252633
-15.692591501387113,106.18210891136617,2.369136538822952
-18.689695239241356,105.67839141697533,2.5352000542920274
-21.67185608710668,105.09036379283643,2.69924428300565
-24.636694054800767,104.41846835733354,2.86113795685171
-27.581841796558866,103.66321569709406,3.020751474291564
-30.504946614460692,102.8251843158655,3.177957011149753
-33.40367245301116,101.90502022155022,3.3326286300445545
-36.27570188281078,100.9034364515764,3.4846423883426985
-39.11873807125183,99.82121253686225,3.6338764445226635
-41.93050673818025,98.6591939047081,3.7802111628322717
-44.7087580944698,97.41829122102969,3.9235292161277724
-47.45126876146612,96.09947967242377,4.063715686783282
-50.15584366927186,94.70379818863566,4.200658165561327
-52.82031793186161,93.2323486060758,4.334246848337307
-55.44255869703613,91.68629477310927,4.464374630572958
-58.02046696924965,90.06686159791875,4.590937199436326
-60.55197940337171,88.37533403981698,4.71383312346842
-63.03507006747575,86.61305604495837,4.8329639396994795
-65.46775217278122,84.78142942747348,4.9482342381208095
-67.84807976891318,82.88191269712047,5.059551743421261
-70.1741494026843,80.91601983461874,5.166827393900738
-72.44410173864753,78.88531901589748,5.269975417476586
