jupiter_x,jupiter_y,jupiter_z
83.08127175599968,-312.4826332885567,-0.5607316558000942
83.53062562889436,-312.33916276200597,-0.571379500528804
83.97980244890266,-312.1950298924985,-0.5820261335746549
84.42880122541516,-312.0502348452916,-0.5926715320946134
84.87762096778528,-311.90477778714336,-0.6033156732386004
85.32626068533148,-311.75865888631364,-0.6139585341495379
85.7747193873396,-311.61187831256484,-0.624600091963399
86.2229960830651,-311.4644362371629,-0.6352403238092534
86.6710897817354,-311.3163328328776,-0.6458792068093178
87.11899949255215,-311.16756827398444,-0.6565167180790025
87.56672422469352,-311.0181427362646,-0.6671528347269602
88.01426298731651,-310.8680563970062,-0.6777875338551347
88.46161478955929,-310.71730943500495,-0.6884207925588091
88.90877864054347,-310.5659020305653,-0.6990525879266534
89.35575354937644,-310.41383436550103,-0.7096828970407739
89.8025385251537,-310.2611066231361,-0.7203116969767613
90.24913257696117,-310.1077189883057,-0.7309389648037391
90.6955347138775,-309.953671647357,-0.7415646775844119
91.1417439449765,-309.79896478814965,-0.752188812375114
91.58775927932933,-309.6435986000573,-0.7628113462258587
92.03357972600698,-309.4875732739678,-0.7734322561803851
92.47920429408249,-309.3308890022845,-0.7840515192762088
92.92463199263344,-309.17354597892665,-0.7946691125446689
93.36986183074414,-309.01554439933074,-0.8052850130109777
93.81489281750814,-308.85688446045083,-0.8158991976942697
94.25972396203045,-308.6975663607596,-0.8265116436076502
94.70435427343001,-308.5375903002493,-0.8371223277582448
95.148782760842,-308.37695648043217,-0.8477312271472487
95.59300843342021,-308.21566510434184,-0.8583383187699766
96.03703030033942,-308.0537163765334,-0.8689435796159116
96.48084737079783,-307.89111050308486,-0.879546986668756
96.9244586540193,-307.7278476915977,-0.8901485169064801
97.36786315925593,-307.5639281511975,-0.9007481473013744
97.81105989579027,-307.399352092535,-0.911345854820097
98.25404787293783,-307.2341197277869,-0.9219416164237267
98.69682610004944,-307.06823127065627,-0.9325354090678114
99.13939358651362,-306.9016869363737,-0.9431272097024206
99.58174934175906,-306.7344869416982,-0.953716995272194
100.02389237525695,-306.56663150491755,-0.9643047427163941
100.46582169652345,-306.39812084584923,-0.9748904289689558
100.90753631512206,-306.2289551858415,-0.9854740309585379
101.34903524066614,-306.05913474777384,-0.9960555256085735
101.7903174828212,-305.88865975605773,-1.0066348898373214
102.23138205130738,-305.7175304366376,-1.017212100557917
102.67222795590195,-305.5457470169916,-1.027787134678424
103.11285420644165,-305.37330972613205,-1.0383599691018839
103.5532598128252,-305.20021879460666,-1.0489305807263682
103.9934437850157,-305.0264744544989,-1.0594989464450306
104.43340513304305,-304.8520769394289,-1.0700650431461562
104.8731428670065,-304.6770264845543,-1.0806288477132135
105.31265599707692,-304.50132332657097,-1.0911903370249072
105.75194353349949,-304.3249677037135,-1.1017494879552268
106.19100448659596,-304.1479598557564,-1.1123062773735002
106.6298378667672,-303.9703000240144,-1.1228606821444442
107.06844268449565,-303.7919884513435,-1.133412679128216
107.50681795034775,-303.6130253821414,-1.143962245180465
107.94496267497648,-303.43341106234857,-1.1545093571523832
108.38287586912371,-303.25314573944877,-1.1650539918907594
108.82055654362281,-303.0722296624699,-1.1755961262380275
109.25800370940102,-302.8906630819845,-1.1861357370323198
109.695216377482,-302.7084462501106,-1.1966728011075207
110.13219355898819,-302.5255794205127,-1.2072072952933142
110.56893426514353,-302.3420628484018,-1.2177391964152398
111.00543750727559,-302.1578967905369,-1.2282684812947415
111.44170229681839,-301.97308150522497,-1.2387951267492217
111.87772764531466,-301.78761725232226,-1.2493191095920928
112.31351256441857,-301.60150429323454,-1.2598404066328293
112.74905606589789,-301.41474289091803,-1.2703589946770197
113.18435716163677,-301.22733330988,-1.2808748505264194
113.61941486363811,-301.0392758161793,-1.2913879509790032
114.05422818402612,-300.8505706774274,-1.3018982728290178
114.4887961350487,-300.6612181627886,-1.3124057928670345
114.9231177290801,-300.4712185429811,-1.3229104878800022
115.35719197862338,-300.28057209027725,-1.3334123346513
115.79101789631287,-300.08927907850443,-1.3439113099607911
116.22459449491664,-299.8973397830459,-1.3544073905848757
116.65792078733921,-299.70475448084085,-1.3649005532965441
117.09099578662388,-299.5115234503856,-1.3753907748654317
117.52381850595533,-299.3176469717337,-1.3858780320578703
117.95638795866213,-299.1231253264974,-1.396362301636945
118.38870315821927,-298.927958797847,-1.4068435603625464
118.82076311825072,-298.73214767051246,-1.4173217849914257
119.25256685253187,-298.5356922307838,-1.427796952277249
119.6841133749922,-298.33859276651134,-1.4382690389706518
120.11540169971774,-298.1408495671066,-1.4487380218192947
120.5464308409536,-297.9424629235427,-1.4592038775679181
120.97719981310661,-297.7434331283552,-1.4696665829583964
121.40770763074777,-297.54376047564244,-1.4801261147297953
121.83795330861486,-297.3434452610659,-1.4905824496184266
122.26793586161502,-297.1424877818513,-1.5010355643579034
122.69765430482721,-296.94088833678876,-1.5114854356791971
123.127107653505,-296.73864722623335,-1.521932040310693
123.55629492307887,-296.53576475210593,-1.5323753549782466
123.98521512915899,-296.33224121789317,-1.5428153564052403
124.41386728753776,-296.12807692864857,-1.5532520213126397
124.84225041419225,-295.9232721909929,-1.5636853264190504
125.2703635252871,-295.7178273131143,-1.5741152484407748
125.6982056371768,-295.51174260476944,-1.584541764091869
126.12577576640845,-295.3050183772833,-1.5949648500841995
126.55307292972445,-295.0976549435506,-1.6053844831275008
126.98009614406486,-294.88965261803537,-1.6158006399294318
127.4068444265702,-294.68101171677205,-1.6262132971956327
127.83331679458414,-294.4717325573657,-1.6366224316297837
128.2595122656559,-294.26181545899277,-1.6470280199336604
128.68542985754303,-294.05126074240104,-1.6574300388071912
129.11106858821404,-293.8400687299109,-1.667828464948515
129.53642747585096,-293.62823974541516,-1.6782232750540387
129.96150553885207,-293.4157741143799,-1.688614445818493
130.38630179583444,-293.2026721638447,-1.6990019539349908
130.81081526563673,-292.9889342224233,-1.7093857760950835
131.23504496732167,-292.7745606203041,-1.719765888988819
131.65898992017887,-292.5595516892505,-1.7301422693047994
132.08264914372728,-292.3439077626012,-1.7405148937302362
132.50602165771807,-292.127629175271,-1.750883738951011
132.9291064821372,-291.91071626375117,-1.7612487816517306
133.35190263720798,-291.69316936610966,-1.7716099985157872
133.77440914339388,-291.47498882199164,-1.7819673662254132
134.1966250214012,-291.2561749726203,-1.792320861461743
134.61854929218163,-291.03672816079666,-1.8026704609048672
135.04018097693506,-290.81664873090045,-1.813016141233896
135.46151909711222,-290.59593702889026,-1.8233578791270126
135.88256267441724,-290.37459340230413,-1.8336956512615352
136.30331073081064,-290.15261820026006,-1.844029434313974
136.72376228851164,-289.93001177345604,-1.8543592049600914
137.1439163700012,-289.7067744741708,-1.8646849398749599
137.56377199802455,-289.482906656264,-1.8750066157330214
137.98332819559386,-289.2584086751767,-1.8853242092081468
138.4025839859911,-289.0332808879319,-1.8956376969736948
138.82153839277063,-288.80752365313447,-1.9059470557025704
139.24019043976205,-288.5811373309721,-1.9162522620672866
139.6585391510727,-288.35412228321536,-1.9265532927400217
140.07658355109055,-288.12647887321793,-1.9368501243926783
140.49432266448693,-287.8982074659174,-1.947142733696946
140.91175551621927,-287.6693084278352,-1.9574310973243567
141.3288811315337,-287.43978212707714,-1.967715191946348
141.74569853596802,-287.209628933334,-1.977994994234321
142.1622067553541,-286.9788492178815,-1.9882704808596996
142.57840481582105,-286.74744335358065,-1.9985416284939928
142.99429174379765,-286.51541171487855,-2.008808413808852
143.4098665660152,-286.28275467780816,-2.019070813476132
143.82512830951032,-286.04947261998893,-2.029328804167951
144.24007600162764,-285.81556592062725,-2.03958236255675
144.65470867002264,-285.5810349605164,-2.0498314653153553
145.06902534266442,-285.3458801220373,-2.0600760891170347
145.4830250478382,-285.11010178915836,-2.0703162106355606
145.89670681414856,-284.8737003474362,-2.0805518065452717
146.31006967052187,-284.6366761840159,-2.090782853521128
146.72311264620922,-284.399029687631,-2.101009328238776
147.13583477078907,-284.1607612486042,-2.1112312073746087
147.54823507417018,-283.92187125884726,-2.1214484676058225
147.9603125865943,-283.68236011186156,-2.1316610856104825
148.3720663386391,-283.4422282027385,-2.14186903806758
148.78349536122064,-283.2014759281592,-2.152072301657094
149.19459868559656,-282.96010368639554,-2.1622708530600527
149.6053753433687,-282.7181118773099,-2.1724646689585945
150.01582436648587,-282.4755009023556,-2.1826537260360257
150.4259447872467,-282.2322711645771,-2.1928380009768866
150.8357356383024,-281.9884230686105,-2.203017470467009
151.24519595265963,-281.74395702068335,-2.213192111193577
151.6543247636833,-281.4988734286153,-2.223361899845191
152.0631211050994,-281.2531727018182,-2.233526813111927
152.4715840109978,-281.00685525129614,-2.243686827685398
152.879712515835,-280.7599214896461,-2.2538419202588162
153.28750565443704,-280.5123718310579,-2.2639920675270555
153.6949624620023,-280.2642066913144,-2.274137246186709
154.10208197410438,-280.01542648779173,-2.284277432936156
154.50886322669487,-279.7660316394597,-2.2944126044756197
154.9153052561061,-279.5160225668817,-2.304542737507233
155.32140709905414,-279.26539969221517,-2.3146678087350967
155.72716779264158,-279.0141634392116,-2.324787794865345
156.13258637436033,-278.76231423321696,-2.334902672606205
156.53766188209445,-278.5098525011716,-2.345012418668063
156.9423933541231,-278.2567786716106,-2.3551170097635215
157.34677982912328,-278.00309317466383,-2.3652164226074675
157.75082034617273,-277.7487964420562,-2.3753106339171324
158.1545139447527,-277.4938889071079,-2.385399620412155
158.55785966475094,-277.2383710047342,-2.3954833588146465
158.96085654646453,-276.98224317144616,-2.405561825849251
159.36350363060254,-276.72550584535026,-2.4156349982432097
159.76579995828925,-276.46815946614885,-2.425702852726429
160.16774457106672,-276.2102044751401,-2.4357653660315353
160.56933651089776,-275.95164131521807,-2.4458225148939468
160.97057482016876,-275.6924704308733,-2.4558742760519334
161.37145854169265,-275.4326922681922,-2.4659206262466817
161.77198671871173,-275.1723072748577,-2.475961542222358
162.17215839490055,-274.9113159001492,-2.485997000726174
162.5719726143688,-274.6497185949425,-2.4960269785084495
162.97142842166417,-274.38751581171016,-2.506051452322677
163.37052486177527,-274.1247080045215,-2.516070398925587
163.76926098013453,-273.8612956290424,-2.5260837950772115
164.1676358226211,-273.59727914253597,-2.536091617540948
164.56564843556367,-273.33265900386203,-2.5460938430836233
164.96329786574347,-273.06743567347746,-2.5560904484755596
165.3605831603972,-272.8016096134362,-2.5660814104906366
165.75750336721978,-272.5351812873893,-2.576066705906358
166.15405753436744,-272.26815116058515,-2.586046311503913
166.55024471046045,-272.00051969986913,-2.596020204068243
166.94606394458629,-271.73228737368413,-2.605988360388107
167.34151428630224,-271.46345465207014,-2.6159507572561402
167.7365947856386,-271.1940220066647,-2.625907371468926
168.13130449310145,-270.9239899107026,-2.635858179827055
168.52564245967554,-270.653358839016,-2.645803159135192
168.91960773682734,-270.38212926803453,-2.655742286202141
169.3131993765078,-270.1103016757852,-2.6656755378409094
169.70641643115553,-269.83787654189234,-2.675602890868772
170.0992579536994,-269.56485434757786,-2.6855243221073395
170.4917229975617,-269.29123557566095,-2.695439808382621
170.88381061666104,-269.01702071055814,-2.7053493265250914
171.27551986541516,-268.7422102382833,-2.715252853369755
171.666849798744,-268.4668046464477,-2.725150365756213
172.0577994720726,-268.1908044242597,-2.7350418405287305
172.44836794133406,-267.914210062525,-2.7449272545362993
172.83855426297237,-267.6370220536465,-2.754806584632707
173.22835749394548,-267.3592408916241,-2.7646798076766035
173.61777669172818,-267.08086707205473,-2.7745469005315644
174.0068109143151,-266.80190109213225,-2.784407840066162
174.39545922022367,-266.5223434506475,-2.7942626031540256
174.78372066849695,-266.2421946479881,-2.8041111666739162
175.17159431870672,-265.96145518613815,-2.8139535075097872
175.55907923095646,-265.68012556867876,-2.8237896025508533
175.94617446588413,-265.39820630078725,-2.833619428691658
176.33287908466536,-265.11569788923725,-2.8434429628321403
176.71919214901624,-264.83260084239885,-2.853260181877701
177.10511272119643,-264.54891567023833,-2.863071062739271
177.49063986401208,-264.2646428843178,-2.8728755823333785
177.87577264081867,-263.9797829977954,-2.8826737175822155
178.26051011552423,-263.6943365254249,-2.892465445413705
178.64485135259213,-263.40830398355575,-2.9022507427615722
179.02879541704425,-263.12168589013294,-2.912029586565406
179.41234137446367,-262.83448276469653,-2.9218019537707316
179.79548829099795,-262.5466951283818,-2.9315678213290752
180.17823523336202,-262.2583235039191,-2.941327166198034
180.5605812688411,-261.9693684156333,-2.9510799653413424
180.94252546529376,-261.6798303894442,-2.9608261957289406
181.32406689115496,-261.38970995286564,-2.970565834337043
181.70520461543893,-261.099007635006,-2.980298858148205
182.0859377077423,-260.8077239665675,-2.9900252441513926
182.466265238247,-260.5158594798461,-2.999744969342049
182.8461862777233,-260.22341470873147,-3.009458010722164
183.2256998975329,-259.9303901887066,-3.019164345300342
183.60480516963187,-259.63678645684774,-3.028863950091871
183.98350116657357,-259.3426040518239,-3.038556802118788
184.36178696151185,-259.0478435138968,-3.0482428784099524
184.73966162820395,-258.7525053849206,-3.05792215600111
185.11712424101356,-258.4565902083417,-3.067594611934964
185.4941738749138,-258.16009852919836,-3.077260223261244
185.8708096054903,-257.8630308941206,-3.0869189670367723
186.24703050894425,-257.5653878513298,-3.0965708203255358
186.62283566209533,-257.26716995063833,-3.1062157601987517
186.99822414238471,-256.9683777434497,-3.11585376373494
187.37319502787838,-256.6690117827578,-3.125484808019989
187.74774739726976,-256.36907262314674,-3.1351088701472265
188.1218803298831,-256.0685608207907,-3.1447259272174883
188.49559290567623,-255.76747693345365,-3.1543359563391866
188.86888420524392,-255.46582152048862,-3.1639389346283813
189.24175330982052,-255.16359514283792,-3.1735348392088487
189.61419930128343,-254.8607983630326,-3.183123647212149
189.98622126215582,-254.55743174519196,-3.1927053357776987
190.35781827560982,-254.25349585502346,-3.2022798820528378
190.72898942546962,-253.94899125982226,-3.2118472631929014
191.09973379621434,-253.64391852847083,-3.2214074563612902
191.47005047298134,-253.33827823143884,-3.230960438729537
191.83993854156896,-253.03207094078238,-3.24050618747738
192.2093970884399,-252.72529723014406,-3.2500446797928317
192.5784252007241,-252.41795767475216,-3.2595758928722494
192.94702196622177,-252.1100528514207,-3.269099803920405
193.31518647340653,-251.80158333854877,-3.2786163901505567
193.68291781142855,-251.4925497161203,-3.2881256287845186
194.05021507011745,-251.1829525657034,-3.297627497052731
194.41707733998547,-250.87279247045024,-3.3071219721943326
194.78350371223053,-250.5620700150966,-3.3166090314572294
195.14949327873927,-250.25078578596114,-3.3260886520981665
195.51504513209022,-249.93894037094555,-3.3355608113828
195.88015836555667,-249.62653435953342,-3.345025486585764
196.24483207311005,-249.31356834279055,-3.354482654990747
196.6090653494228,-249.0000429133637,-3.363932293890559
196.97285728987148,-248.6859586654809,-3.3733743805872036
197.33620699053995,-248.3713161949505,-3.382808892391948
197.69911354822236,-248.05611609916096,-3.3922358066253944
198.0615760604263,-247.74035897708004,-3.401655100617551
198.42359362537593,-247.42404542925496,-3.411066751707904
198.78516534201498,-247.10717605781133,-3.4204707372454832
199.14629031000993,-246.78975146645297,-3.429867034588939
199.50696762975303,-246.47177226046117,-3.439255621106608
199.86719640236555,-246.15323904669464,-3.4486364741765874
200.2269757297007,-245.83415243358863,-3.4580095711867997
200.58630471434685,-245.51451303115448,-3.4673748895350696
200.94518245963064,-245.19432145097943,-3.476732406629189
201.30360806962,-244.87357830622557,-3.486082099886992
201.66158064912736,-244.55228421162997,-3.49542394673642
202.01909930371255,-244.2304397835034,-3.504757924615599
202.37616313968627,-243.90804563973063,-3.514084010972902
202.73277126411273,-243.58510239976923,-3.5234021832670277
203.08892278481318,-243.26161068464938,-3.5327124189670633
203.4446168103686,-242.93757111697315,-3.5420146955525653
203.7998524501232,-242.61298432091394,-3.5513089905136184
204.15462881418733,-242.28785092221625,-3.560595281350918
204.5089450134405,-241.96217154819448,-3.5698735455758333
204.8628001595345,-241.6359468277329,-3.579143760710481
205.2161933648967,-241.3091773912849,-3.588405904287799
205.56912374273298,-240.98186387087222,-3.597659953851614
205.92159040703083,-240.65400690008445,-3.6069058869567168
206.27359247256246,-240.3256071140786,-3.6161436811689285
206.62512905488794,-239.9966651495782,-3.6253733140651776
206.97619927035828,-239.66718164487287,-3.6345947632335696
207.32680223611848,-239.3371572398175,-3.6438080062734564
207.67693707011074,-239.00659257583186,-3.6530130207955125
208.02660289107746,-238.67548829589964,-3.6622097844218033
208.3757988185644,-238.34384504456804,-3.6713982747858593
208.72452397292363,-238.01166346794687,-3.6805784695327466
209.07277747531694,-237.67894421370812,-3.68975034631914
209.42055844771866,-237.34568793108522,-3.698913882813395
209.7678660129188,-237.01189527087215,-3.7080690566956194
210.11469929452628,-236.67756688542295,-3.717215845657746
210.46105741697193,-236.34270342865085,-3.7263542274036077
210.80693950551162,-236.00730555602766,-3.7354841796490024
211.1523446862294,-235.67137392458326,-3.744605680121776
211.4972720860405,-235.3349091929042,-3.7537187065618878
211.84172083269456,-234.99791202113371,-3.7628232367214816
212.1856900547787,-234.6603830709705,-3.7719192483649677
212.52917888172044,-234.32232300566815,-3.7810067192690875
212.87218644379115,-233.98373249003424,-3.7900856272229877
213.21471187210892,-233.6446121904297,-3.7991559500282985
213.55675429864175,-233.3049627747681,-3.808217665499198
213.89831285621048,-232.96478491251446,-3.8172707514624937
214.23938667849234,-232.62407927468502,-3.826315185757691
214.57997490002353,-232.2828465338459,-3.835350946237069
214.92007665620275,-231.9410873641128,-3.844378010765751
215.25969108329403,-231.5988024411496,-3.853396357221779
215.59881731843004,-231.255992442168,-3.8624059634961903
215.93745449961503,-230.91265804592663,-3.871406807493085
216.27560176572828,-230.56879993272983,-3.880398867129707
216.61325825652682,-230.2244187844272,-3.8893821203365104
216.95042311264868,-229.8795152844127,-3.8983565450572364
217.28709547561618,-229.5340901176236,-3.907322119248988
217.62327448783884,-229.18814397053964,-3.916278820882302
217.95895929261667,-228.84167753118234,-3.9252266279412247
218.29414903414317,-228.49469148911388,-3.934165518423382
218.62884285750863,-228.14718653543628,-3.9430954703400585
218.96303990870285,-227.7991633627907,-3.952016461716265
219.29673933461885,-227.45062266535612,-3.9609284705908205
219.6299402830556,-227.10156513884888,-3.9698314750164174
219.9626419027212,-226.7519914805214,-3.978725453059704
220.29484334323618,-226.40190238916145,-3.9876103828013494
220.62654375513642,-226.05129856509114,-3.9964862423361276
220.95774228987648,-225.70018071016605,-4.005353009772983
221.28843809983252,-225.3485495277742,-4.0142106632351116
221.6186303383057,-224.99640572283496,-4.023059180860029
221.94831815952503,-224.64375000179854,-4.0318985407996495
222.2775007186507,-224.29058307264447,-4.0407287212203595
222.60617717177723,-223.93690564488108,-4.049549700303088
222.9343466759364,-223.58271842954414,-4.0583614562433885
223.2620083891006,-223.22802213919616,-4.067163967251506
223.58916147018581,-222.8728174879252,-4.075957211552458
223.91580507905488,-222.51710519134397,-4.084741167386105
224.24193837652066,-222.16088596658875,-4.093515813007228
224.56756052434895,-221.80416053231843,-4.102281126685599
224.89267068526175,-221.44692960871345,-4.111037086706063
225.21726802294054,-221.08919391747477,-4.119783671368608
225.54135170202923,-220.73095418182277,-4.128520858988439
225.86492088813728,-220.37221112649632,-4.137248627896056
226.187974747843,-220.01296547775152,-4.14596695643733
226.51051244869655,-219.65321796336085,-4.154675822973574
226.8325331592232,-219.29296931261203,-4.1633752058816205
227.15403604892634,-218.93222025630683,-4.172065083553899
227.47502028829075,-218.5709715267601,-4.180745434398506
227.79548504878574,-218.20922385779872,-4.189416236839282
228.11542950286804,-217.8469779847603,-4.198077469315887
228.43485282398538,-217.48423464449223,-4.206729110283877
228.75375418657936,-217.12099457535058,-4.215371138214773
229.0721327660885,-216.75725851719886,-4.224003531596142
229.3899877389517,-216.393027211407,-4.232626268931666
229.70731828261114,-216.02830140085018,-4.241239328741222
230.0241235755156,-215.66308182990778,-4.249842689560952
230.3404027971235,-215.29736924446195,-4.258436329943339
230.65615512790598,-214.9311643918969,-4.267020228457283
230.97137974935023,-214.56446802109744,-4.27559436368817
231.28607584396264,-214.19728088244779,-4.284158714237952
231.60024259527182,-213.82960372783066,-4.292713258725223
231.9138791878317,-213.4614373106258,-4.301257975785285
232.2269848072247,-213.09278238570897,-4.3097928440702304
232.53955864006528,-212.72363970945085,-4.318317842249012
232.85159987400232,-212.35401003971558,-4.326832949007521
233.16310769772284,-211.98389413585974,-4.335338143048661
233.47408130095513,-211.61329275873106,-4.34383340309242
233.78451987447147,-211.24220667066723,-4.352318707875949
234.09442261009167,-210.87063663549472,-4.360794036153637
234.40378870068605,-210.49858341852735,-4.3692593666971815
234.71261734017858,-210.1260477865652,-4.377714678295667
235.02090772355004,-209.75303050789353,-4.386159949755643
235.32865904684115,-209.37953235228102,-4.394595159901193
235.63587050715574,-209.00555409097896,-4.403020287574017
235.9425413026635,-208.6310964967198,-4.411435311633494
236.24867063260393,-208.25616034371586,-4.419840210956773
236.55425769728865,-207.880746407658,-4.428234964438839
236.85930169810504,-207.50485546571446,-4.436619550992587
237.1638018375192,-207.12848829652935,-4.4449939495489055
237.46775731907886,-206.7516456802215,-4.453358139056744
237.77116734741696,-206.37432839838306,-4.461712098483189
238.0740311282544,-205.99653723407823,-4.470055806813545
238.3763478684035,-205.6182729718418,-4.478389243051405
238.67811677577077,-205.23953639767794,-4.486712386218724
238.97933705936026,-204.86032829905872,-4.495025215355902
239.28000792927662,-204.48064946492286,-4.503327709521851
239.58012859672831,-204.10050068567426,-4.511619847794074
239.87969827403055,-203.71988275318074,-4.519901609268743
