mars_x,mars_y,mars_z
221.67707274636032,5.09080315149504,-5.374781738536454
221.71007330211341,7.3635300696288954,-5.327943498154475
221.72024955139315,9.635597553024654,-5.2805605157961875
221.70762853408624,11.906757597624246,-5.232638652493151
221.67224036842913,14.176762938021767,-5.1841838291105535
221.61411823128745,16.4453670927156,-5.135202024916008
221.53329833763647,18.71232440880893,-5.085699276140634
221.42981991926032,20.97739010614281,-5.035681674533165
221.30372520268682,23.240320320846642,-4.985155365907817
221.1550593863759,25.50087214829129,-4.934126548686622
220.98387061717943,27.758803685430742,-4.882601472436971
220.79020996609106,30.013874072518636,-4.830586436405035
220.57413140330448,32.26584353418664,-4.77808778804581
220.33569177259943,34.514473419872076,-4.725111921550437
220.07495076507425,36.75952624358291,-4.67166527637152
219.79197089224442,39.00076572298855,-4.6177543357471
219.48681745852676,41.237956817825705,-4.563385625223975
219.15955853312894,43.47086576760889,-4.508565711181028
218.81026492136388,45.69926012863595,-4.453301199353226
218.4390101354092,47.92290881027932,-4.397598733356954
218.04587036453145,50.1415821105546,-4.341464993217324
217.63092444479545,52.35505175095835,-4.284906693898092
217.1942538282783,54.5630909105677,-4.227930583834853
216.73594255180882,56.76547425939508,-4.170543443472082
216.25607720525144,58.96197799099176,-4.112752083804678
215.75474689935604,61.15237985429466,-4.054563344924605
215.23204323319234,63.33645918471134,-3.9959840945732035
214.68806026118983,65.51399693443886,-3.93702122669977
214.12289445980258,67.68477570201256,-3.877681660026972
213.5366446938194,69.84857976108145,-3.817972336623645
212.92941218233855,72.00519508840779,-3.757900220485516
212.30130046442747,74.15440939108842,-3.697472296124389
211.65241536448644,76.29601213299638,-3.636695567166307
210.9828649573365,78.4297945604417,-3.575577054959205
210.29275953305046,80.55554972705094,-3.5141237971905417
209.58221156154676,82.67307251786507,-3.4523428465154233
208.85133565696495,84.78215967265616,-3.390241269195694
208.1002485418419,86.88260980846373,-3.3278261437504773
207.32906901110707,88.9742234413516,-3.265104559618643
206.53791789591526,91.05680300738709,-3.2020836158336494
205.72691802733445,93.13015288284454,-3.138770419711199
204.8961941999065,95.19407940363578,-3.075172085550091
204.04587313509768,97.2483908839707,-3.0112957333466364
203.1760834446562,99.29289763425183,-2.947148487522951
202.28695559389345,101.32741197820746,-2.882737475669402
201.3786218649065,103.35174826926801,-2.818069827301466
200.45121631975746,105.36572290619124,-2.753152672631256
199.50487476362798,107.36915434794182,-2.6879931413539575
198.53973470796413,109.36186312783147,-2.6225983614494393
197.55593533362898,111.34367186692552,-2.556975457999298
196.55361745407802,113.31440528672239,-2.491131552019608
195.5329234785738,115.27389022111262,-2.4250737593096314
194.4939973754538,117.2219556276242,-2.358809189316742
193.4369846354674,119.15843259796142,-2.2923449440178003
192.36203223519558,121.08315436784466,-2.2256881168171803
191.26928860056694,122.99595632615863,-2.158845791461658
190.15890357048463,124.89667602341765,-2.0918250409723305
189.03102836057627,126.78515317955544,-2.024632926593716
187.88581552708044,128.66122969104876,-1.957276496760186
186.72341893088176,130.5247496373832,-1.8897627860798438
185.5439937017073,132.3755592868704,-1.8220988143359624
184.34769620249537,134.21350710182585,-1.754291585506079
183.13468399394904,136.03844374311666,-1.6863480867988205
181.90511579928497,137.85022207408903,-1.6182752877085418
180.6591514691885,139.6486971638852,-1.5500801390878225
179.3969519469855,141.43372629015963,-1.481769572237875
178.1186792340413,143.20516894120476,-1.4133504980168992
176.824496355396,144.96288681749644,-1.344829805966402
175.51456732564588,146.70674383266902,-1.2762143634555
174.18905711508026,148.4366061139314,-1.2075110148432067
172.8481316160819,150.1523420019336,-1.1387265806586906
171.4919576097999,151.85382205009492,-1.069867856799496
170.12070273310277,153.54091902340446,-1.0009416137476876
168.73453544581974,155.2135078967047,-0.931954595803892
167.333624998277,156.87146585246873,-0.862913520339178
165.9181413991371,158.51467227808195,-0.7938250770647314
164.48825538354671,160.14300876263994,-0.7246959273192487
163.0441383816003,161.756359093272,-0.655532703373985
161.58596248712536,163.35460925100278,-0.5863420077553683
160.11390042679457,164.93764740616166,-0.5171304125850942
158.62812552957098,166.50536391335183,-0.4479044589376026
157.12881169649074,168.05765130598934,-0.37867065621483137
155.61613337078842,169.59440429042337,-0.3094354815381343
154.0902655083694,171.11551973964856,-0.2402053791572468
152.55138354863345,172.62089668662003,-0.17098675987617074
150.9996633856532,174.11043631718243,-0.10178600049584917
149.43528133971176,175.58404196262316,-0.03260944327349096
147.85841412920192,177.0416190918611,0.036536604601597474
146.2692388428905,178.48307530328094,0.10564587151582303
144.6679329125508,179.90832031622443,0.17471212192291427
143.05467408596496,181.3172659621481,0.24372915681948704
141.42964040029918,182.7098261754591,0.3126908142047317
139.79301015585324,184.08591698403853,0.3815909695243917
138.14496189018655,185.44545649946306,0.4504235360992062
136.4856743526218,186.78836490693487,0.5191824655379951
134.81532647912746,188.1145644549303,0.5878617481355668
133.13409736758072,189.42397944457667,0.6564554132556354
131.44216625341073,190.71653621876777,0.7249575296989328
129.73971248562367,191.99216315102743,0.7933622060567099
128.02691550320924,193.250790634131,0.8616635910498198
126.3039548119291,194.49235106849406,0.9298558738535797
124.57100996148728,195.71677885033836,0.9979332844086122
122.82826052308174,196.92401035964372,1.0658900937178661
121.07588606733759,198.11398394789535,1.1337206141300222
119.31406614262022,199.2866399256357,1.2014191996094883
117.54298025372852,200.4419205498297,1.2689802459931911
115.76280784096642,201.57977001105195,1.3363981912343756
113.97372825959216,202.70013442050532,1.4036675156336176
112.17592075964372,203.8029617968784,1.470782742057267
110.36956446613877,204.8882020530512,1.5377384361435282
108.55483835964787,205.95580698265638,1.6045292064963956
106.73192125723898,207.00573024650512,1.671149704867653
104.90099179379116,208.03792735888496,1.7375946263271564
103.06222840367582,209.05235567373737,1.8038587094216136
101.21580930280294,210.04897437072327,1.8699367363220714
99.36191247103017,211.02774444118356,1.9358235329603333
97.50071563493242,211.98862867400211,2.001513969154519
95.63239625092912,212.9315916413787,2.0670029587239793
93.75713148876686,213.85659968451876,2.1322854595937892
91.87509821535433,214.7636208992472,2.197356473889026
89.98647297894688,215.65262512155246,2.2622110480190534
88.09143199367774,216.5235839130684,2.3268442727520275
86.19015112443269,217.37647054649992,2.3912512832798303
84.28280587206523,218.2112599909988,2.455427259273653
82.36957135894902,219.0279288974965,2.519367424930433
80.45062231486413,219.82645558399935,2.583067049010357
78.52613306321409,220.60682002085275,2.6465214448656385
76.59627750756992,221.36900381598002,2.709725970460761
74.66122911853813,222.11299020010168,2.7726760283843985
72.72116092094899,222.83876401194075,2.8353670658532
70.77624548136147,223.54631168341953,2.897794574707619
68.82665489588155,224.23562122485288,2.959954091399985
66.87256077829014,224.90668221014357,3.021841196974986
64.91413424847705,225.55948576198426,3.083451517042745
62.951545921177356,226.1940245370704,3.1447807217446666
60.98496589500626,226.81029271132957,3.2058245257122424
59.01456374178897,227.4082859651705,3.266578688018986
57.04050849618125,227.98800146875686,3.32703901212571
55.06296864557704,228.54943786730905,3.387201345819328
53.08211212029884,229.09259526643876,3.4470615811453986
51.09810628406695,229.61747521751965,3.506615654334606
49.11111792474327,230.1240807030986,3.56585954572339
47.12131324534562,230.6124161223508,3.6247892796689176
45.12885785532847,231.0824872765827,3.683400924458592
43.133916762126,231.53430135478678,3.741690592214281
41.136654362953436,231.96786691925115,3.799654438791438
39.13723443686268,232.38319389122825,3.857288663673275
37.135820137048256,232.78029353666506,3.9145895098601544
35.13257398339964,233.15917845199888,3.9715532637543465
33.12765785529599,233.51986255002095,4.028176255040298
31.121232984639466,233.86236104581167,4.084454856560571
29.11345994912296,234.18669044274944,4.140385484187587
27.104498665728634,234.49286851859603,4.195964596691323
25.094508384453032,234.78091431166123,4.2511886956031075
23.083647682255016,235.0508481070488,4.306054325075658
21.072074457222495,235.30269142298644,4.360558071739505
19.059945922954114,235.5364669972417,4.414696564555932
17.047418603151876,235.75219877362605,4.4684664746666005
15.034648326420898,235.94991188858899,4.521864515239959
13.021790221272374,236.12963265790466,4.574887441314607
11.008998711325852,236.29138856345193,4.6275320496397265
8.99642751070705,236.43520824009062,4.679795178512727
6.984229619637324,236.56112146263482,4.7316737076142195
4.972557320211028,236.66915913292556,4.783164557840465
2.9615621723569907,236.75935326700366,4.834264691133402
0.9513950099803641,236.83173698238483,4.884971110308401
-1.0577940627188764,236.8863444854379,4.935280858879833
-3.0658556747544483,236.92321105886785,4.985191020884599
-5.072641191692959,236.9423730493045,5.034698720703733
-7.078002718827401,236.94386785499836,5.083801122882158
-9.08179310418854,236.92773391362428,5.1324954319467615
-11.083865941397736,236.89401069019445,5.180778892222842
-13.084075572364748,236.84273866508113,5.228648787649081
-15.082277089833985,236.77395932215015,5.2761024415911
-17.078326339782663,236.68771513700642,5.32313721665375
-19.072079923674302,236.58404956535134,5.3697505144921855
-21.063395200570945,236.4630070314536,5.415939775621856
-23.052130289107417,236.32463291673352,5.4617024792275
-25.03814406933097,236.16897354846148,5.50703614297122
-27.021296184409557,235.99607618857127,5.551938322799749
-29.001447042212046,235.8059890225884,5.596406612750988
-30.978457816763452,235.59876114867416,5.6404386447598975
-32.952190449578445,235.3744425667854,5.684032088463836
-34.92250765087628,235.13308416795047,5.72718465100742
-36.88927290068006,234.8747377236616,5.769894076846994
-38.8523504498037,234.59945587538405,5.812158147554783
-40.81160532072926,234.30729212418157,5.8539746816228
-42.76690330837778,233.99830082045915,5.895341534266604
-44.71811098077667,233.67253715382236,5.936256597228952
-46.66509567962631,233.33005714305364,5.976717798583441
-48.60772552076888,232.9709176262056,6.0167231025381955
-50.54586939456217,232.59517625081088,6.056270509239671
-52.47939696616119,232.20289146420893,6.095358054576648
-54.40817867571036,231.79412250398906,6.133983809984457
-56.33208573844883,231.36892938855016,6.172145882249538
-58.25099014473178,230.92737290777637,6.209842413314344
-60.164764659970224,230.46951461382855,6.247071580082696
-62.07328282449191,229.99541681205162,6.283831594225613
-63.976418953325954,229.5051425519969,6.320120701987689
-65.87404813591354,228.9987556185597,6.35593718399407
-67.76604623574742,228.47632052323118,6.391279355058081
-69.65228988994244,227.93790249546444,6.426145563989554
-71.53265650873959,227.38356747415455,6.460534193403911
-73.40702427494587,226.8133820992314,6.494443659532052
-75.27527214331243,226.22741370336593,6.527872412031089
-77.13727983985325,225.62573030378798,6.560818933795977
-78.99292786110635,225.00840059421617,6.593281740772084
-80.84209747334027,224.37549393689915,6.625259381768753
-82.68467071170747,223.72708035476694,6.656750438273878
-84.52053037934726,223.06323052369262,6.687753524269565
-86.34956004643999,222.38401576486322,6.718267286048893
-88.17164404921498,221.68950803725934,6.748290402033819
-89.9866674889139,220.97977993024276,6.777821582594278
-91.79451623071189,220.25490465625165,6.806859569868504
-93.59507690259838,219.51495604360215,6.835403137584598
-95.38823689421935,218.76000852939634,6.863451090883406
-97.17388435568346,217.99013715253525,6.891002266142696
-98.95190819633345,217.20541754683657,6.918055530802711
-100.72219808348507,216.4059259342564,6.944609783193094
-102.48464444113516,215.5917391182139,6.970663952361226
-104.23913844864089,214.7629344770186,6.996216997901992
-105.98557203937169,213.91958995739944,7.021267909789024
-107.723837899336,213.06178406813453,7.045815708207413
-109.45382946578412,212.18959587378123,7.0698594433879345
-111.17544092578919,211.30310498850565,7.093398195442798
-112.88856721480762,210.40239157001065,7.116431074202941
-114.59310401522096,209.4875363135616,7.138957219056898
-116.28894775486035,208.55862044610924,7.160975798791245
-117.9759956055154,207.61572572050838,7.182486011432652
-119.65414548142878,206.65893440983209,7.203487084091561
-121.3232960377783,205.68832930178007,7.223978272807498
-122.98334666914737,204.70399369318068,7.243958862396056
-124.63419750798589,203.70601138458545,7.26342816629755
-126.27574942306248,202.6944666749552,7.282385526427378
-127.90790401790962,201.66944435643697,7.300830313028099
-129.53056362926299,200.6310297092306,7.3187619245232565
-131.1436313254964,199.57930849654417,7.336179787372959
-132.7470109050536,198.51436695963739,7.353083355931246
-134.34060689487833,197.43629181295182,7.369472112305245
-135.92432454884377,196.34517023932685,7.385345566216162
-137.49806984618283,195.241089885301,7.40070325486208
-139.06174948992071,194.124138856497,7.415544742782625
-140.61527090531058,192.99440571309017,7.429869621725478
-142.15854223827387,191.8519794653589,7.4436775105147515
-143.69147235384656,190.6969495693165,7.4569680549212425
-145.21397083463233,189.52940592242322,7.469740927534574
-146.72594797926402,188.34943885937824,7.48199582763721
-148.2273148008742,187.15713914798974,7.493732481080366
-149.7179830255765,185.95259798512305,7.5049506401618205
-151.1978650909582,184.73590699272535,7.515650083505615
-152.66687414458556,183.50715821392646,7.525830615943661
-154.12492404252285,182.26644410921455,7.535492068399255
-155.5719293478658,181.01385755268578,7.544634297772488
-157.0078053292908,179.7494918283675,7.553257186827589
-158.43246795962094,178.47344062661318,7.561360644082168
-159.84583391440927,177.18579804056913,7.568944603698381
-161.24782057054085,175.8866585627111,7.576009025376022
-162.63834600485413,174.57611708145078,7.582553894247541
-164.0173289927825,173.25426887781052,7.588579220774979
-165.38468900701758,171.92120962216575,7.594085040648854
-166.740346216194,170.57703537105382,7.599071414688969
-168.0842214835976,169.22184256404887,7.60353842874715
-169.41623636589736,167.85572802070084,7.607486193611946
-170.7363131119019,166.47878893753906,7.610914844915241
-172.04437466134146,165.09112288513802,7.613824543040827
-173.34034464367633,163.69282780524526,7.6162154730349085
-174.6241473769323,162.28400200797043,7.618087844518555
-175.89570786656395,160.86474416903403,7.619441891602093
-177.15495180434652,159.43515332707548,7.620277872801442
-178.40180556729737,157.9953288810192,7.620596070956388
-179.63619621662747,156.5453705874981,7.620396793150803
-180.8580514967238,155.08537855833305,7.6196803706348
-182.06729983416335,153.61545325806784,7.618447158748827
-183.26387033675962,152.13569550155867,7.616697536849698
-184.4476927926417,150.64620645161688,7.614431908238554
-185.61869766936758,149.14708761670425,7.61165070009076
-186.77681611307156,147.6384408486802,7.608354363387722
-187.92197994764675,146.12036834059916,7.604543372850646
-189.05412167396338,144.59297262455814,7.600218226876194
-190.17317446912335,143.05635656959288,7.595379447474083
-191.27907218575194,141.51062337962185,7.5900275802065815
-192.3717493513271,139.9558765914374,7.584163194129922
-193.45114116754687,138.39222007274276,7.577786881737627
-194.51718350973582,136.81975802023416,7.570899258905721
-195.56981292629098,135.23859495772717,7.563500964839851
-196.60896663816774,133.64883573432624,7.555592662024297
-197.63458253840648,132.05058552263662,7.547175036172863
-198.6465991917002,130.44394981701754,7.538248796181657
-199.6449558340045,128.82903443187595,7.528814674083739
-200.62959237218928,127.20594549999979,7.518873425005641
-201.60044938373375,125.57478947092974,7.508425827125753
-202.5574681164648,123.93567310936886,7.497472681634559
-203.5005904883394,122.28870349362874,7.4860148126967285
-204.4297590872715,120.63398801411164,7.474053067415053
-205.34491717100386,118.97163437182743,7.461588315796207
-206.2460086670259,117.30175057694461,7.4486214507183535
-207.132978172537,115.62444494737416,7.4351533879005585
-208.00577095445703,113.9398261073857,7.421185065874027
-208.86433294948327,112.24800298625463,7.4067174459551355
-209.7086107641956,110.54908481693974,7.391751512220275
-210.53855167520936,108.84318113478982,7.376288271482464
-211.3541036293766,107.13040177627892,7.360328753269752
-212.15521524403687,105.41085687776892,7.343874009805392
-212.941835807317,103.68465687429862,7.326925115989756
-213.7139152784811,101.95191249839847,7.309483169384022
-214.47140428833094,100.21273477892979,7.291549290195573
-215.21425413965719,98.467235039948,7.273124621265135
-215.94241680774212,96.71552489958854,7.25421032805562
-216.65584494091397,94.95771626897466,7.234807598642671
-217.35449186115375,93.19392135114627,7.214917643706901
-218.03831156475448,91.42425264000892,7.194541696527791
-218.70725872303368,89.64882291930194,7.173681012979272
-219.36128868309922,87.86774526158493,7.152336871526939
-220.00035746866928,86.08113302724156,7.1305105732269185
-220.62442178094608,84.28909986349981,7.1082034417263555
-221.23343899954438,82.49175970346785,7.085416823265519
-221.82736718347485,80.68922676518446,7.062152086681512
-222.40616507218266,78.88161555068315,7.0384106234135775
-222.96979208664112,77.06904084506895,7.014193847509982
-223.51820833050144,75.25161771560701,6.989503195636485
-224.0513745912981,73.4294615108219,6.964340127086354
-224.56925234171058,71.6026878596067,6.938706123791953
-225.07180374088134,69.77141267034092,6.9126026903378595
-225.55899163579068,67.935752130016,6.886031353975526
-226.03077956268794,66.0958227033675,6.858993664639472
-226.48713174858014,64.25174113201302,6.831491194964984
-226.9280131127779,62.40362443359446,6.803525540307331
-227.3533892684984,60.55158990092373,6.775098318762485
-227.76322652452663,58.695755101130764,6.746211171189327
-228.15749188693397,56.83623787481263,6.716865761233343
-228.53615306085533,54.9731563351826,6.687063775351787
-228.89917845232463,53.10662886721812,6.656806922840314
-229.24653717016906,51.23677412680633,6.626096935861061
-229.57819902796197,49.36371103988619,6.594935569472175
-229.89413454603542,47.48755880158581,6.5633246016587625
-230.1943149535522,45.608436875353966,6.5312658333652625
-230.47871219063765,43.7264649920845,6.498761088529204
-230.7472989105718,41.841763149232634,6.465812214116366
-231.00004848204188,39.95445160992172,6.432421080157285
-231.23693499145605,38.06465090203955,6.398589579785116
-231.457933245318,36.172481817322904,6.364319629274819
-231.66301877266326,34.27806541042919,6.329613168083641
-231.8521678275574,32.38152299799409,6.294472158892878
-232.02535739165637,30.482976157673967,6.2588985876508945
-232.18256517682946,28.58254672717199,6.222894463617362
-232.323769627845,26.680356803246735,6.186461819408708
-232.44894992511914,24.776528740702176,6.149602711044732
-232.55808598752816,22.87118515135789,6.112319217996367
-232.65115847528426,20.964448902998356,6.07461344323457
-232.72814879287537,19.056443118300173,6.036487513280292
-232.789039092069,17.147291173736033,5.997943578255529
-232.83381227498035,15.23711669845429,5.958983811935398
-232.86245199720491,13.326043573132935,5.919610411801236
-232.87494267101567,11.4141959288068,5.879825599094689
-232.871269468625,9.501698145666758,5.839631618872752
-232.85141832551147,7.5886748518297145,5.799030740063763
-232.8153759438116,5.675250922078134,5.7580252555243
-232.7631297957766,3.761551476567849,5.716617482096964
-232.69466812729397,1.8477018795028854,5.674809760669038
-232.6099799614747,-0.06617226222401526,5.632604456231969
-232.50905510230498,-1.979945100426467,5.5900039579416765
-232.39188413836354,-3.8934905470564525,5.547010679179639
-232.25845844660364,-5.806682275674616,5.503627057614743
-232.10877019620068,-7.719393722960219,5.459855555265872
-231.94281235246447,-9.631498090262127,5.415698658565189
-231.76057868081676,-11.54286834519224,5.371158878422114
-231.56206375083354,-13.453377223262786,5.326238750287933
-231.34726294035246,-15.362897229568906,5.280940834221042
-231.11617243964494,-17.271300640518007,5.2352677149527675
-230.8687892556529,-19.178459505607275,5.189222001953756
-230.60511121629054,-21.08424564925098,5.142806329500884
-230.32513697481005,-22.988530672658847,5.096023356744659
-230.02886601423216,-24.891185955767252,5.048875767777087
-229.71629865184053,-26.792082659224587,5.001366271699963
-229.38743604374062,-28.69109172643239,4.953497602693547
-229.04228018948203,-30.588083885643844,4.905272520085611
-228.68083393674476,-32.48292965212116,4.856693808420783
-228.30310098608902,-34.37549933035339,4.807764277530188
-227.90908589576804,-36.265663016336454,4.7584867626013265
-227.49879408660408,-38.15329059991668,4.708864124248161
-227.07223184692705,-40.038251767199796,4.658899248581361
-226.6294063375758,-41.920416003026865,4.608595047278675
-226.17032559696125,-43.79965259351875,4.557954457655389
-225.69499854619147,-45.67583062869099,4.5069804427348235
-225.20343499425837,-47.548819005140466,4.455675991318825
-224.69564564328522,-49.41848642880592,4.404044118058223
-224.17164209383492,-51.28470141780372,4.352087863523184
-223.6314368502787,-53.14733230534072,4.299810294273438
-223.07504332622432,-55.00624724270603,4.247214502928319
-222.50247585000363,-56.86131420234331,4.194303608236577
-221.9137496702192,-58.71240098100547,4.141080755145908
-221.3088809613489,-60.55937520299354,4.087549114872156
-220.68788682940823,-62.40210432348148,4.0337118849681275
-220.0507853176699,-64.2404556319288,3.979572289391976
-219.3975954124397,-66.07429625558281,3.9251335785750907
-218.72833704888848,-67.90349316307238,3.8703990294894464
-218.04303111693932,-69.72791316809507,3.8153719457143387
-217.3416994672089,-71.54742293319953,3.7600556575024737
-216.62436491700316,-73.36188897366496,3.704453521845323
-215.8910512563658,-75.17117766147986,3.6485689225377103
-215.14178325417902,-76.97515522942152,3.5924052702415556
-214.37658666431594,-78.77368777523871,3.5359660025487183
-213.5954882318438,-80.566641265939,3.4792545840428786
-212.79851569927658,-82.35388154218319,3.4222745063603925
-211.9856978128768,-84.13527432278839,3.3650292882500605
-211.1570643290052,-85.910685209342,3.307522475631737
-210.31264602051732,-87.67997969092852,3.249757641653726
-209.45247468320596,-89.44302314897101,3.1917383867488818
-208.57658314228848,-91.19968086218967,3.13346833868936
-207.68500525893796,-92.94981801167911,3.074951152639936
-206.77777593685656,-94.69329968610657,3.016190511209834
-205.8549311288907,-96.42999088703314,2.9571901245029797
-204.9165078436859,-98.15975653436006,2.8979537301666136
-203.96254415238064,-99.882461471902,2.838485093438186
-202.9930791953378,-101.59797047308979,2.7787880071904563
-202.008153188912,-103.30614824680414,2.7188662919747206
-201.00780743225167,-105.00685944334305,2.658723796062088
-199.99208431413447,-106.69996866052453,2.5983643954827267
-198.96102731983407,-108.38534044992717,2.537791994062994
-197.91468103801748,-110.06283932327014,2.4770105234603714
-196.85309116767036,-111.73232975893546,2.4160239431961177
-195.77630452504954,-113.39367620863412,2.354836240685557
-194.68436905066056,-115.04674310421827,2.2934514312659076
-193.57733381625826,-116.69139486464195,2.2318735582215776
-192.4552490318693,-118.32749590307223,2.170106692806816
-191.3181660528338,-119.95491063415284,2.108154934265651
-190.1661373868651,-121.57350348142272,2.046022409849005
-188.99921670112494,-123.18313888489148,1.9837132748289068
-187.8174588293122,-124.78368130877392,1.9212317125096927
-186.62091977876344,-126.37499524938569,1.8585819342361138
-185.40965673756244,-127.95694524320248,1.7957681793982432
-184.18372808165708,-129.52939587508456,1.7327947154330896
-182.94319338198102,-131.09221178666908,1.6696658378228149
-181.68811341157772,-132.64525768493206,1.6063858700894609
-180.41855015272458,-134.18839835092226,1.5429591637860758
-179.1345668040546,-135.72149864866898,1.4793900984841464
-177.83622778767307,-137.24442353426602,1.415683081757224
-176.52359875626664,-138.75703806513366,1.3518425491606452
-175.19674660020186,-140.2592074094609,1.287872964207238
-173.85573945461084,-141.75079685582992,1.2237788183389022
-172.50064670646086,-143.23167182302475,1.1595646308939593
-171.13153900160498,-144.70169787002624,1.0952349490701527
-169.74848825181098,-146.1607407061954,1.03079434788319
-168.3515676417651,-147.60866620164694,0.9662474301207035
-166.94085163604777,-149.04534039781487,0.9015988262915136
-165.51641598607807,-150.47062951821255,0.8368531945700715
-164.07833773702342,-151.8843999793887,0.7720152207359556
-162.6266952346711,-153.28651840208133,0.707089618108296
-161.16156813225874,-154.6768516225718,0.6420811274749967
-159.68303739725926,-156.05526670424055,0.5769945170166283
-158.19118531811765,-157.42163094932639,0.5118345822248552
-156.68609551093533,-158.77581191089138,0.44660614581526914
-155.16785292609865,-160.1176774049929,0.3813140576344929
-153.6365438548473,-161.44709552306452,0.31596319456142424
-152.09225593577955,-162.76393464450777,0.25055846040248464
-150.5350781612896,-164.0680634494961,0.1851047857807413
-148.96510088393327,-165.35935093199276,0.1196071280187695
-147.3824158227183,-166.63766641298432,0.05407047101512278
-145.78711606931415,-167.9028795539309,-0.011500174885721937
-144.1792960941783,-169.15486037043496,-0.07709977303007676
-142.55905175259366,-170.39347924613017,-0.14272326059854626
-140.9264802906127,-171.6186069467908,-0.2083655487564556
-139.28168035090476,-172.83011463466406,-0.2740215228113378
-137.6247519785005,-174.0278738830257,-0.3396860423776154
-135.95579662643013,-175.21175669096044,-0.40535394154861315
-134.27491716124933,-176.38163549836827,-0.4710200290760381
-132.58221786844928,-177.53738320119714,-0.5366790885570658
-130.87780445774473,-178.678873166904,-0.6023258786291704
-129.16178406823568,-179.80597925014354,-0.6679551331728398
-127.43426527343748,-180.91857580868694,-0.7335615615223143
-125.69535808617361,-182.01653771957024,-0.7991398486844906
-123.94517396332674,-183.0997403954734,-0.8646846555661316
-122.18382581044159,-184.16805980133026,-0.9301906192095243
-120.41142798617518,-185.22137247117047,-0.9956523530367263
-118.62809630658803,-186.25955552519275,-1.0610644471025434
-116.83394804927116,-187.28248668707042,-1.126421468356381
-115.02910195730307,-188.29004430148913,-1.1917179609131072
-113.21367824303074,-189.28210735191684,-1.2569484463330773
-111.38779859166894,-190.25855547860562,-1.3221074239114545
-109.55158616471176,-191.21926899682566,-1.3871893709769698
-107.7051656031502,-192.1641289153305,-1.45218874320027
-105.84866303049012,-193.0930169550537,-1.5170999749119878
-103.98220605556361,-194.00581556803596,-1.581917479430679
-102.10592377512842,-194.90240795658178,-1.6466356494007697
-100.2199467762481,-195.78267809264594,-1.7112488571406526
-98.3244071384473,-196.64651073744727,-1.7757514550010718
-96.41943843563521,-197.49379146131017,-1.840137775733934
-94.5051757377908,-198.32440666373176,-1.9044021328716862
-92.5817556124032,-199.1382435936736,-1.968538821117392
-90.64931612566075,-199.93519037007653,-2.0325421167456392
-88.70799684338157,-200.71513600259723,-2.096406278014413
-86.75793883167931,-201.4779704125639,-2.160125545588061
-84.79928465735708,-202.22358445415043,-2.223694142971477
-82.83217838802265,-202.9518699357656,-2.287106276955631
-80.8567655919181,-203.66271964165614,-2.3503561380745603
-78.87319333745674,-204.35602735372044,-2.4134379010739493
-76.88161019246058,-205.03168787353084,-2.4763457253914103
-74.88216622309109,-205.68959704456142,-2.539073755648575
-72.87501299246611,-206.32965177461833,-2.6016161221551175
-70.86030355895602,-206.95175005846954,-2.663966941424811
-68.83819247415178,-207.55579100067106,-2.726120316703718
-66.80883578049776,-208.14167483858523,-2.788070338510628
-64.77239100858215,-208.70930296558834,-2.849811085189827
-62.729017174077725,-209.25857795446285,-2.911336623476305
-60.67887477432575,-209.78940358097068,-2.9726410090734805
-58.62212578455568,-210.30168484760287,-3.03371828724354
-56.55893365373356,-210.79532800750135,-3.094562493410464
-54.4894633000318,-211.2702405885477,-3.155167653775825
-52.41388110591308,-211.7263314176146,-3.215527785947425
-50.33235491282118,-212.16351064497394,-3.275636899580847
-48.245054015471545,-212.58168976885696,-3.3354889970339756
-46.15214915573434,-212.98078166016037,-3.395078074034552
-44.05381251610295,-213.3607005872929,-3.454398120360815
-41.950217712740645,-213.7213622411559,-3.513443120535271
-39.8415397880985,-214.06268376025199,-3.5722070545316376
-37.72795520309741,-214.384583755915,-3.6306838984949974
-35.6096418288673,-214.68698233765485,-3.6888676254751873
-33.486778938036515,-214.9698011386097,-3.74675220617345
-31.359547195564726,-215.2329633410989,-3.804331609702361
-29.22812864911232,-215.47639370226875,-3.8615998043590425
-27.092706718939755,-215.70001857982345,-3.9185507584116634
-24.95346618733027,-215.90376595783363,-3.9751784408992257
-22.810593187529324,-216.08756547261368,-4.03147682244462
-20.66427519219443,-216.2513484386601,-4.08743987608093
-18.51470100134912,-216.39504787464162,-4.143061578090969
-16.362060729834738,-216.5185985294325,-4.198335908859989
-14.206545794254138,-216.6219369081797,-4.253256853741544
-12.0483488994013,-216.7050012983946,-4.307818403936437
-9.887664024171068,-216.76773179605956,-4.362014557384704
-7.724686406943446,-216.81007033173947,-4.415839319670536
-5.559612530436944,-216.8319606966878,-4.469286704940104
-3.392640106025689,-216.83334856893734,-4.522350736832149
-1.2239680575151919,-216.81418153936474,-4.57502544942128
0.9462034956281679,-216.7744091377176,-4.627304888173832
3.1176732555986595,-216.71398285859374,-4.679183110916201
5.290238764128252,-216.63285618736052,-4.7306541888155005
7.463696420923501,-216.53098462600326,-4.7817122073724105
9.637841502666355,-216.40832571889078,-4.832351267426063
11.81246818258271,-216.26483907844562,-4.882565486170798
13.987369550582311,-216.10048641070716,-4.932348998184639
16.162337633973344,-215.91523154077495,-4.981695956469262
18.337163418754766,-215.7090404381195,-5.030600533501302
20.511636871489177,-215.48188124174743,-5.079056922294774
22.685546961758778,-215.2337242852082,-5.127059337474381
