sun_x,sun_y,sun_z
0.016518614870139343,0.0029560660344468558,-0.0004353384851751591
0.016519100737127142,0.002955454568009814,-0.0004353503118711049
0.016519587524729974,0.002954841765114279,-0.0004353621444937115
0.016520075235861804,0.002954227620683756,-0.0004353739832448761
0.016520563873631842,0.002953612129679497,-0.0004353858283390795
0.016521053441341287,0.002952995287101397,-0.00043539768000336657
0.016521543942480576,0.0029523770879887868,-0.0004354095384773836
0.016522035380727114,0.0029517575274211685,-0.00043542140401346826
0.016522527759943458,0.002951136600518876,-0.0004354332768767896
0.0165230210841759,0.0029505143024436773,-0.00043544515734553625
0.01652351535765358,0.002949890628399328,-0.00043545704571115084
0.01652401058478793,0.002949265573632069,-0.0004354689422786125
0.016524506770172667,0.0029486391334310803,-0.0004354808473667657
0.016525003918584254,0.0029480113031289,-0.0004354927613086979
0.016525502034982816,0.0029473820781018133,-0.00043550468445216766
0.016526001124513686,0.0029467514537702337,-0.00043551661716008513
0.016526501192509504,0.0029461194255990934,-0.00043552855981104607
0.016527002244493005,0.002945485989098281,-0.0004355405127999248
0.016527504286180553,0.0029448511398231683,-0.0004355524765385254
0.016528007323486454,0.002944214873375274,-0.0004355644514562957
0.016528511362528194,0.0029435771854031626,-0.0004355764380011044
0.016529016409632707,0.002942938071603648,-0.00043558843664008313
0.016529522471343674,0.002942297527723451,-0.00043560044786053107
0.016530029554430146,0.0029416555495614524,-0.00043561247217088116
0.016530537665896395,0.002941012132971748,-0.00043562451010172026
0.016531046812993312,0.002940367273867742,-0.0004356365622068542
0.016531557003231268,0.002939720968227592,-0.0004356486290644014
0.01653206824439465,0.002939073212101356,-0.00043566071127789285
0.016532580544558077,0.0029384240016203014,-0.00043567280947734595
0.016533093912104252,0.002937773333008888,-0.0004356849243202685
0.016533608355743433,0.0029371212026000557,-0.0004356970564925326
0.01653412388453425,0.0029364676068545353,-0.00043570920670904344
0.01653464050790557,0.0029358125423849897,-0.0004357213757141009
0.016535158235678846,0.002935156005985895,-0.00043573356428133016
0.016535677078090033,0.002934497994670119,-0.00043574577321302596
0.016536197045810046,0.0029338385057131634,-0.0004357580033387239
0.01653671814996205,0.0029331775367059804,-0.0004357702555127792
0.016537240402133606,0.0029325150856170847,-0.0004357825306107063
0.01653776381438105,0.002931851150864336,-0.0004357948295240107
0.016538288399223004,0.002931185731396214,-0.00043580715315324185
0.01653881416961944,0.002930518826781597,-0.00043581950239902044
0.016539341138932403,0.00292985043730592,-0.00043583187815085414
0.016539869320864452,0.002929180564070222,-0.00043584428127367255
0.016540398729371467,0.0029285092090879277,-0.0004358567125921874
0.016540929378547488,0.0029278363753725356,-0.0004358691728734256
0.016541461282481133,0.002927162067007831,-0.00043588166280808294
0.016541994455086004,0.002926486289191269,-0.0004358941829916739
0.016542528909910655,0.002925809048241129,-0.00043590673390676913
0.016543064659937573,0.002925130351559351,-0.000435919315907839
0.016543601717383918,0.002924450207544849,-0.00043593192921029847
0.016544140093519063,0.0029237686254564776,-0.00043594457388520554
0.0165446797985147,0.0029230856152302693,-0.00043595724986067046
0.01654522084134135,0.0029224011872611344,-0.00043596995693041845
0.016545763229721278,0.00292171535216398,-0.00043598269476919694
0.01654630697014199,0.002921028120531993,-0.0004359954629539585
0.016546852067928042,0.0029203395027101653,-0.0004360082609891316
0.01654739852736275,0.0029196495085998236,-0.00043602108833392663
0.01654794635184712,0.002918958147505604,-0.00043603394442956716
0.01654849554408075,0.0029182654280308757,-0.00043604682872456954
0.016549046106249646,0.002917571358022162,-0.00043605974069663974
0.016549598040207662,0.0029168759445585106,-0.000436072679870301
0.016550151347641366,0.002916179193978577,-0.00043608564582990926
0.01655070603021168,0.002915481111936566,-0.0004360986382281733
0.01655126208966902,0.002914781703477869,-0.00043611165679062534
0.016551819527941516,0.0029140809731260193,-0.00043612470131668834
0.01655237834719785,0.0029133789249739116,-0.000436137771678062
0.016552938549887656,0.0029126755627738596,-0.0004361508678151365
0.016553500138763014,0.0029119708900226388,-0.00043616398973207363
0.016554063116884683,0.002911264910039065,-0.0004361771374910933
0.01655462748761662,0.002910557626032804,-0.000436190311206391
0.016555193254611845,0.0029098490411639585,-0.0004362035110380089
0.016555760421792284,0.0029091391585935934,-0.0004362167371858874
0.016556328993324765,0.00290842798152574,-0.00043622998988424836
0.016556898973594768,0.002907715513241651,-0.0004362432693964015
0.01655747036717926,0.0029070017571271854,-0.0004362565760100179
0.01655804317881957,0.0029062867166941976,-0.00043626991003288437
0.01655861741339488,0.0029055703955968085,-0.000436283271789129
0.01655919307589681,0.0029048527976433245,-0.0004362966616158939
0.01655977017140547,0.0029041339268045265,-0.0004363100798604222
0.01656034870506694,0.00290341378721893,-0.00043632352687752557
0.016560928682072443,0.002902692383195566,-0.00043633700302739135
0.016561510107639066,0.002901969719214708,-0.00043635050867369616
0.016562092986992075,0.0029012457999269435,-0.0004363640441819889
0.01656267732534873,0.0029005206301508987,-0.0004363776099183139
0.016563263127903516,0.0028997942148698596,-0.00043639120624804284
0.016563850399814686,0.0028990665592275237,-0.0004364048335348929
0.016564439146192086,0.002898337668523039,-0.0004364184921401068
0.016565029372086065,0.0028976075482054667,-0.00043643218242177565
0.016565621082477517,0.0028968762038677925,-0.00043644590473428926
0.016566214282268857,0.002896143641240557,-0.0004364596594278973
0.016566808976275958,0.002895409866185187,-0.00043647344684837264
0.016567405169220922,0.002894674884687076,-0.00043648726733676275
0.016568002865725663,0.002893938702848462,-0.00043650112122922506
0.01656860207030626,0.0028932013268811252,-0.00043651500885693694
0.016569202787368013,0.0028924627630989414,-0.0004365289305460757
0.016569805021201242,0.0028917230179103053,-0.00043654288661786544
0.01657040877597772,0.0028909820978104375,-0.00043655687738868736
0.01657101405574783,0.0028902400093735897,-0.0004365709031702508
0.016571620864438315,0.002889496759245161,-0.00043658496426982556
0.01657222920585081,0.0028887523541337302,-0.0004365990609905348
0.01657283908366097,0.0028880068008030205,-0.00043661319363170765
0.016573450501418355,0.002887260106063809,-0.00043662736248929556
0.016574063462547074,0.0028865122767657964,-0.00043664156785635047
0.016574677970347187,0.0028857633197894553,-0.00043665581002357007
0.016575294027996974,0.0028850132420379015,-0.00043667008927991046
0.016575911638556068,0.002884262050428806,-0.00043668440591326893
0.01657653080496959,0.002883509751886413,-0.000436698760211241
0.016577151530073327,0.0028827563533337175,-0.00043671315246195114
0.01657777381660003,0.0028820018616848918,-0.0004367275829549612
0.016578397667186967,0.0028812462838380625,-0.00043674205198225607
0.0165790230843848,0.002880489626668567,-0.0004367565598393057
0.016579650070667952,0.0028797318970228557,-0.00043677110682620074
0.016580278628446493,0.0028789731017132515,-0.0004367856932488552
0.016580908760079758,0.002878213247513802,-0.0004368003194202664
0.016581540467891714,0.0028774523411575575,-0.00043681498566181594
0.016582173754188197,0.002876690389335631,-0.0004368296923045886
0.01658280862127607,0.0028759273986985047,-0.00043684443969067605
0.016583445071484258,0.0028751633758601182,-0.0004368592281744214
0.01658408310718664,0.0028743983274053734,-0.00043687405812354403
0.01658472273082647,0.002873632259901785,-0.0004368889299200659
0.016585363944942092,0.002872865179916119,-0.00043690384396093904
0.016586006752193343,0.002872097094036914,-0.00043691880065824663
0.016586651155387686,0.0028713280089038857,-0.00043693380043881964
0.01658729715750508,0.002870557931245178,-0.0004369488437430809
0.016587944761719778,0.0028697868679233894,-0.00043696393102289404
0.01658859397141714,0.002869014825991095,-0.0004369790627381667
0.016589244790202688,0.00286824181275624,-0.0004369942393519376
0.01658989722190037,0.002867467835857209,-0.0004370094613236732
0.016590551270536328,0.002866692903346539,-0.00043702472910052827
0.016591206940304252,0.0028659170237811194,-0.00043704004310638384
0.01659186423550843,0.0028651402063152847,-0.0004370554037286003
0.016592523160481064,0.002864362460791593,-0.00043707081130259717
0.01659318371947159,0.002863583797822323,-0.0004370862660946224
0.016593845916507657,0.002862804228853255,-0.00043710176828337395
0.016594509755230316,0.0028620237662002955,-0.00043711731794146715
0.01659517523870912,0.0028612424230495498,-0.00043713291501805575
0.016595842369246838,0.00286046021341283,-0.00043714855932413865
0.016596511148186662,0.002859677152033537,-0.00043716425052214966
0.016597181575737044,0.0028588932542423493,-0.00043717998812127176
0.01659785365082995,0.002858108535767586,-0.0004371957714795126
0.016598527371026232,0.002857323012510729,-0.0004372115998129493
0.01659920273247787,0.0028565367003022487,-0.0004372274722117966
0.01659987972995096,0.0028557496146555633,-0.00043724338766219485
0.016600558356906887,0.0028549617705371532,-0.0004372593450720059
0.016601238605633024,0.0028541731821684273,-0.0004372753432985569
0.01660192046741003,0.0028533838628705256,-0.0004372913811762267
0.016602603932700626,0.002852593824957798,-0.00043730745754202066
0.01660328899134475,0.002851803079680264,-0.000437323571257727
0.016603975632747993,0.002851011637210855,-0.00043733972122779615
0.016604663846053285,0.00285021950667012,-0.00043735590641262573
0.01660535362028938,0.0028494266961795276,-0.0004373721258373806
0.016606044944493,0.002848633212934274,-0.0004373883785968068
0.016606737807804264,0.002847839063287293,-0.0004374046638566851
0.016607432199537073,0.0028470442528375235,-0.0004374209808526431
0.01660812810922735,0.002846248786517098,-0.00043743732888703034
0.016608825526662662,0.0028454526686736785,-0.00043745370732448823
0.0166095244418969,0.002844655903145559,-0.0004374701155867434
0.0166102248452534,0.0028438584933282644,-0.00043748655314704613
0.01661092672731962,0.0028430604422322227,-0.00043750301952456914
0.016611630078935995,0.002842261752531691,-0.00043751951427898857
0.016612334891180962,0.00284146242660547,-0.0004375360370053967
0.01661304115535387,0.002840662466570185,-0.000437552587329635
0.016613748862957065,0.0028398618743070013,-0.00043756916490408877
0.016614458005677932,0.002839060651482652,-0.00043758576940395867
0.01661516857537169,0.002838258799565628,-0.00043760240052399677
0.016615880564045258,0.0028374563198383072,-0.0004376190579756837
0.0166165939638425,0.002836653213405733,-0.00043763574148481546
0.01661730876703101,0.0028358494812016246,-0.0004376524507894627
0.01661802496599046,0.0028350451239921807,-0.00043766918563826595
0.016618742553202566,0.002834240142378082,-0.00043768594578903085
0.01661946152124252,0.0028334345367951076,-0.00043770273100758735
0.016620181862771973,0.002832628307513634,-0.0004377195410668833
0.0166209035705333,0.0028318214546373113,-0.00043773637574628276
0.016621626637345243,0.0028310139781010917,-0.0004377532348310434
0.01662235105609966,0.0028302058776688076,-0.0004377701181119514
0.0166230768197594,0.0028293971529304144,-0.0004377870253850933
0.016623803921357178,0.0028285878032990232,-0.00043780395645174957
0.01662453235399538,0.0028277778280078026,-0.0004378209111183935
0.016625262110846674,0.0028269672261068135,-0.0004378378891967846
0.016625993185155463,0.0028261559964598425,-0.0004378548905041461
0.016626725570239975,0.0028253441377412646,-0.00043787191486341766
0.01662745925949511,0.0028245316484329635,-0.0004378889621035767
0.016628194246395847,0.0028237185268213533,-0.0004379060320600232
0.016628930524501255,0.002822904770994485,-0.0004379231245750224
0.016629668087459127,0.002822090378839288,-0.00043794023949820404
0.016630406929011115,0.002821275348038925,-0.0004379573766871149
0.01663114704299841,0.0028204596760702944,-0.00043797453600782324
0.016631888423368015,0.0028196433602016634,-0.00043799171733557537
0.016632631064179504,0.002818826397490466,-0.0004380089205555037
0.01663337495961242,0.0028180087847812533,-0.00043802614556338854
0.01663412010397423,0.002817190518703823,-0.0004380433922664728
0.016634866491708908,0.0028163715956715457,-0.00043806066058433397
0.016635614117406234,0.0028155520118799066,-0.0004380779504498129
0.016636362975811773,0.002814731763305306,-0.00043809526181000374
0.016637113061837717,0.0028139108457041553,-0.00043811259462730616
0.016637864370574504,0.002813089254612336,-0.000438129948880542
0.016638616897303504,0.00281226698534509,-0.00043814732456613797
0.016639370637510656,0.002811444032997457,-0.0004381647216993741
0.016640125586901318,0.002810620392445368,-0.00043818214031569793
0.01664088174141635,0.002809796058347568,-0.0004381995804721005
0.016641639097249576,0.0028089710251485655,-0.0004382170422485473
0.01664239765086673,0.002808145287082861,-0.00043823452574945435
0.016643157399025922,0.002807318838180754,-0.0004382520311051929
0.016643918338799867,0.0028064916722761167,-0.00043826955847359845
0.01664468046759969,0.0028056637830165725,-0.0004382871080414519
0.016645443783200483,0.002804835163876626,-0.0004383046800258863
0.016646208283768425,0.0028040058081743842,-0.00043832227467565846
0.016646973967889243,0.0028031757090925917,-0.00043833989227220615
0.016647740834597725,0.0028023448597048212,-0.00043835753313038717
0.016648508883407603,0.0028015132530077413,-0.0004383751975987727
0.016649278114340967,0.002800680881960435,-0.0004383928860593333
0.01665004852795604,0.002799847739531757,-0.0004384105989263277
0.016650820125371647,0.0027990138187566397,-0.0004384283366441679
0.016651592908286213,0.002798179112802078,-0.0004384460996840078
0.01665236687898875,0.002797343615043132,-0.00043846388853878215
0.016653142040358455,0.0027965073191487367,-0.0004384817037164202
0.016653918395849433,0.002795670219176228,-0.0004384995457309849
0.016654695949456445,0.002794832309672365,-0.00043851741509155843
0.016655474705657817,0.0027939935857771744,-0.00043853531228881134
0.016656254669332064,0.002793154043325278,-0.00043855323777937914
0.016657035845646068,0.002792313678937664,-0.00043857119196842153
0.016657818239914537,0.0027914724900953212,-0.000438589175191043
0.01665860185743337,0.0027906304751852537,-0.00043860718769358847
0.016659386703292974,0.002789787633509457,-0.0004386252296161379
0.016660172782181272,0.002788943965248897,-0.00043864330097774425
0.016660960098189504,0.002788099471377597,-0.0004386614016660162
0.016661748654636155,0.0027872541535264813,-0.00043867953143247553
0.016662538453924625,0.0027864080138021194,-0.00043869768989470266
0.016663329497448334,0.0027855610545711243,-0.0004387158765456465
0.01666412178555275,0.0027847132782255076,-0.0004387340907697128
0.016664915317557892,0.002783864686946913,-0.00043875233186449426
0.016665710091838433,0.002783015282487668,-0.00043877059906640846
0.016666506105952522,0.0027821650659840534,-0.0004387888915781731
0.016667303356806232,0.0027813140378127174,-0.0004388072085960253
0.01666810184083855,0.002780462197495684,-0.0004388255493348477
0.016668901554211794,0.0027796095436540135,-0.0004388439130498259
0.016669702492994647,0.0027787560740057515,-0.00043886229905380476
0.016670504653327874,0.0027779017854007494,-0.0004388807067300497
0.01667130803156652,0.0027770466738834916,-0.0004388991355405613
0.016672112624395496,0.0027761907347748707,-0.0004389175850304101
0.016672918428918458,0.002775333962764695,-0.0004389360548287395
0.016673725442721526,0.0027744763520080695,-0.00043895454464715385
0.01667453366391487,0.002773617896220406,-0.0004389730542761909
0.01667534309115569,0.002772758588767345,-0.00043899158358050186
0.016676153723656148,0.00277189842274727,-0.00043901013249326336
0.016676965561179775,0.002771037391065178,-0.0004390287010102347
0.016677778604029254,0.0027701754864975026,-0.0004390472891837714
0.016678592853028272,0.002769312701748054,-0.0004390658971170135
0.016679408309499415,0.0027684490294956387,-0.00043908452495839594
0.016680224975239785,0.0027675844624341066,-0.0004391031728965657
0.01668104285249555,0.00276671899330568,-0.00043912184115575003
0.016681861943936362,0.0027658526149284325,-0.0004391405299915879
0.016682682252630247,0.0027649853202187575,-0.00043915923968741385
0.016683503782019417,0.0027641171022095745,-0.0004391779705509713
0.016684326535897288,0.002763247954064975,-0.000439196722911525
0.016685150518386822,0.0027623778690918895,-0.0004392154971173359
0.016685975733920305,0.002761506840749305,-0.00043923429353346277
0.0166868021872205,0.0027606348626554545,-0.0004392531125398556
0.016687629883283213,0.0027597619285933475,-0.0004392719545297069
0.016688458827361165,0.002758888032514952,-0.00043929081990803004
0.016689289024949105,0.0027580131685442646,-0.0004393097090904379
0.016690120481770043,0.0027571373309794867,-0.0004393286225020955
0.016690953203762633,0.0027562605142944516,-0.0004393475605768265
0.016691787197069426,0.0027553827131394618,-0.0004393665237563547
0.01669262246802615,0.002754503922341613,-0.0004393855124896631
0.016693459023151717,0.0027536241369047155,-0.0004394045272324585
0.016694296869139074,0.002752743352008861,-0.00043942356844672875
0.016695136012846702,0.0027518615630096905,-0.00043944263660038434
0.016695976461290847,0.002750978765437405,-0.00043946173216697477
0.016696818221638293,0.0027500949549955516,-0.00043948085562547527
0.01669766130119978,0.0027492101275595955,-0.0004395000074601378
0.016698505707423986,0.0027483242791753104,-0.00043951918816040266
0.01669935144789203,0.0027474374060569872,-0.0004395383982208686
0.01670019853031253,0.002746549504585483,-0.00043955763814131955
0.016701046962517233,0.0027456605713061044,-0.0004395769084268072
0.01670189675245715,0.0027447706029263535,-0.00043959620958778956
0.016702747908199315,0.0027438795963135227,-0.0004396155421403261
0.016703600437924102,0.002742987548492171,-0.000439634906606331
0.016704454349923206,0.0027420944566414855,-0.00043965430351388665
0.01670530965259828,0.002741200318092548,-0.0004396737333976184
0.0167061663544603,0.0027403051303255452,-0.0004396931967991356
0.016707024464129777,0.002739408890966946,-0.0004397126942675385
0.01670788399033776,0.0027385115977867024,-0.0004397322263599965
0.01670874494192786,0.0027376132486955336,-0.0004397517936423995
0.016709607327859293,0.002736713841742382,-0.00043977139669008225
0.016710471157211065,0.0027358133751121307,-0.00043979103608862534
0.01671133643918743,0.0027349118471237336,-0.00043981071243473084
0.01671220318312475,0.0027340092562289113,-0.00043983042633716885
0.016713071398499788,0.0027331056010116224,-0.0004398501784177909
0.0167139410949397,0.0027322008801885732,-0.0004398699693125973
0.016714812282233676,0.002731295092611076,-0.00043988979967284525
0.016715684970346423,0.002730388237268638,-0.00043990967016617087
0.016716559169433497,0.0027294803132947533,-0.00043992958147769513
0.016717434889858492,0.0027285713199754385,-0.00043994953431106433
0.016718312142211946,0.002727661256761166,-0.0004399695293893667
0.016719190937331836,0.002726750123282944,-0.00043998956745584306
0.01672007128632522,0.0027258379193733943,-0.0004400096492742865
0.01672095320059045,0.002724924645093757,-0.0004400297756290037
0.016721836691839118,0.0027240103007678327,-0.00044004994732417264
0.016722721772116433,0.0027230948870238425,-0.00044007016518240506
0.01672360845381846,0.002722178404845148,-0.00044009043004228506
0.01672449674970403,0.00272126085563055,-0.0004401107427546274
0.01672538667289858,0.002720342241264512,-0.00044013110417718095
0.01672627823688679,0.0027194225641970758,-0.00044015151516749857
0.016727171455490214,0.002718501827532347,-0.0004401719765737271
0.016728066342825976,0.002717580035123269,-0.0004401924892231361
0.016728962913242537,0.0027166571916689484,-0.0004402130539083319
0.0167298611812292,0.002715733302809094,-0.00044023367137128837
0.016730761161297136,0.0027148083752084333,-0.00044025434228558275
0.01673166286783189,0.002713882416622445,-0.0004402750672375334
0.016732566314920046,0.002712955435934872,-0.0004402958467072709
0.016733471516156295,0.002712027443157588,-0.0004403166810510834
0.01673437848444091,0.002711098449384968,-0.00044033757048659255
0.01673528723178083,0.0027101684666980203,-0.00044035851508236306
0.016736197769109784,0.002709237508018182,-0.00044037951475336425
0.016737110106143132,0.002708305586916227,-0.00044040056926327305
0.016738024251280858,0.0027073727173872646,-0.0004404216782339612
0.016738940211568087,0.0027064389136073736,-0.0004404428411617414
0.016739857992716253,0.0027055041896898295,-0.0004404640574392041
0.016740777599181814,0.0027045685594588057,-0.00044048532638088733
0.016741699034293376,0.002703632036255774,-0.00044050664725070297
0.016742622300413998,0.0027026946327892644,-0.0004405280192890358
0.016743547399123534,0.0027017563610331674,-0.00044054944173769963
0.016744474331406124,0.0027008172321734305,-0.00044057091386140044
0.01674540309782999,0.0026998772565986024,-0.0004405924349649047
0.01674633369871001,0.002698936443926775,-0.00044061400440563924
0.016747266134246822,0.0026979948030600395,-0.0004406356216018896
0.016748200404639757,0.002697052342257481,-0.0004406572860370685
0.016749136510173297,0.002696109069218582,-0.0004406789972607073
0.01675007445127895,0.002695164991170278,-0.00044070075488688264
0.016751014228575414,0.0026942201149525165,-0.0004407225585907705
0.016751955842890572,0.0026932744470986934,-0.0004407444081039453
0.01675289929526889,0.002692327993908699,-0.0004407663032089401
0.01675384458696761,0.0026913807615133872,-0.00044078824373347455
0.016754791719444793,0.0026904327559300893,-0.0004408102295446562
0.01675574069434159,0.0026894839831093594,-0.00044083226054337035
0.01675669151346096,0.0026885344489735166,-0.00044085433665900093
0.016757644178744282,0.002687584159447729,-0.000440876457844568
0.0167585986922472,0.0026866331204844955,-0.0004408986240723216
0.01675955505611549,0.0026856813380823964,-0.0004409208353298054
0.016760513272561634,0.0026847288182999265,-0.00044094309161637915
0.016761473343842558,0.0026837755672651804,-0.0004409653929401763
0.01676243527223867,0.0026828215911820687,-0.0004409877393154664
0.016763399060034514,0.0026818668963336507,-0.0004410101307603866
0.016764364709500944,0.002680911489083107,-0.0004410325672950075
0.016765332222878956,0.0026799553758727807,-0.0004410550489396963
0.01676630160236505,0.002678998563221651,-0.00044107757571374583
0.01676727285009807,0.0026780410577215467,-0.0004411001476342383
0.01676824596814752,0.0026770828660323447,-0.0004411227647151163
0.016769220958503143,0.0026761239948763643,-0.00044114542696643654
0.01677019782306581,0.002675164451032122,-0.000441168134393785
0.0167711765636395,0.002674204241327582,-0.0004411908869978343
0.01677215718192444,0.0026732433726330113,-0.00044121368477402766
0.016773139679511186,0.0026722818518535286,-0.00044123652771237604
0.016774124057875664,0.0026713196859214114,-0.00044125941579735564
0.016775110318375107,0.0026703568817882197,-0.0004412823490078971
0.01677609846224479,0.0026693934464167833,-0.00044130532731745896
0.01677708849059559,0.0026684293867730684,-0.00044132835069417704
0.016778080404412275,0.0026674647098179757,-0.0004413514191010865
0.01677907420455251,0.00266649942249907,-0.0004413745324964124
0.016780069891746595,0.002665533531742263,-0.00044139769083392517
0.016781067466597924,0.0026645670444434702,-0.0004414208940633602
0.016782066929584078,0.002663599967460244,-0.0004414441421308999
0.016783068281058685,0.0026626323076034035,-0.00044146743497971926
0.01678407152125398,0.0026616640716286637,-0.0004414907725505932
0.016785076650284086,0.002660695266228292,-0.0004415141547825702
0.01678608366814914,0.0026597258980227997,-0.000441537581613711
0.01678709257474015,0.002658755973552698,-0.0004415610529818956
0.016788103369844803,0.0026577854992703505,-0.0004415845688257016
0.016789116053154148,0.002656814481531955,-0.0004416081290853559
0.016790130624270316,0.0026558429265897163,-0.000441631733703761
0.016791147082715317,0.002654870840584272,-0.0004416553826276016
0.016792165427940996,0.002653898229537455,-0.0004416790758085287
0.01679318565934031,0.002652925099345502,-0.00044170281320442647
0.016794207776259916,0.0026519514557728496,-0.00044172659478075663
0.016795231778014355,0.002650977304446682,-0.00044175042051198063
0.01679625766390176,0.0026500026508524486,-0.00044177429038305075
0.016797285433221364,0.002649027500330608,-0.0004417982043909622
0.016798315085292823,0.0026480518580749303,-0.00044182216254634555
0.016799346619477445,0.0026470757291327356,-0.00044184616487508003
0.01680038003520137,0.0026460991184075544,-0.00044187021141989035
0.016801415331980766,0.0026451220306647604,-0.00044189430224188096
0.016802452509448798,0.0026441444705408348,-0.0004419184374219463
0.01680349156738427,0.002643166442557036,-0.0004419426170619735
0.0168045325057415,0.0026421879511383203,-0.0004419668412857331
0.016805575324680876,0.0026412090006384756,-0.0004419911102393246
0.01680662002459909,0.002640229595372472,-0.000442015424091012
0.016807666606157942,0.0026392497396570363,-0.0004420397830302538
0.016808715070309885,0.002638269437860398,-0.00044206418726569534
0.016809765418318256,0.002637288694461911,-0.00044208863702186515
0.016810817651769363,0.0026363075141219157,-0.00044211313253429555
0.016811871772573154,0.0026353259017615578,-0.00044213767404278995
0.016812927782948767,0.002634343862651422,-0.00044216226178258645
0.016813985685390918,0.002633361402506637,-0.00044218689597324054
0.01681504548261308,0.0026323785275846156,-0.00044221157680517803
0.01681610717746422,0.0026313952447799345,-0.00044223630442405794
0.016817170772816872,0.0026304115617090673,-0.00044226107891334743
0.016818236271426545,0.0026294274867762627,-0.0004422859002758219
0.01681930367576544,0.0026284430292109425,-0.000442310768415039
0.016820372987836736,0.0026274581990672155,-0.00044233568311814633
0.016821444208979765,0.002626473007177724,-0.00044236064404158687
0.01682251733967932,0.002625487465057263,-0.00044238565070130794
0.01682359237939475,0.0026245015847563046,-0.00044241070246887914
0.016824669326424294,0.0026235153786701585,-0.000442435798574486
0.016825748177818206,0.002622528859315006,-0.0004424609381171034
0.0168268289293495,0.0026215420390865245,-0.00044248612008139043
0.016827911575545387,0.0026205549300191205,-0.0004425113433601022
0.016828996109775788,0.002619567543563579,-0.0004425366067802397
0.016830082524389677,0.0026185798903981465,-0.00044256190913085654
0.01683117081088584,0.0026175919802834545,-0.0004425872491904464
0.016832260960102898,0.002616603821966206,-0.00044261262575211776
0.016833352962413766,0.002615615423131224,-0.00044263803764523266
0.01683444680791199,0.002614626790397194,-0.0004426634837527335
0.016835542486580396,0.00261363792934855,-0.00044268896302390845
0.01683663998843618,0.002612648844594644,-0.00044271447448277477
0.016837739303649707,0.0026116595398472694,-0.0004427400172325622
0.01683884042263695,0.0026106700180084943,-0.00044276559045694784
0.01683994333612738,0.0026096802812621426,-0.00044279119341875236
0.016841048035210252,0.0026086903311638627,-0.00044281682545678323
0.01684215451136277,0.0026077001687262137,-0.00044284248598143623
0.01684326275646372,0.002606709794496578,-0.00044286817446956045
0.016844372762795927,0.002605719208626718,-0.0004428938904589918
0.016845484523040414,0.0026047284109336462,-0.0004429196335430511
0.01684659803026484,0.0026037374009519752,-0.0004429454033652195
0.01684771327790815,0.002602746177978325,-0.00044297119961413155
0.016848830259763057,0.002601754741108521,-0.00044299702201896623
0.01684994896995752,0.00260076308926842,-0.0004430228703452789
0.016851069402936097,0.0025997712212392303,-0.000443048744391283
0.01685219155344182,0.002598779135678113,-0.00044307464398457173
0.01685331541649892,0.002597786831134826,-0.00044310056897925714
0.016854440987396767,0.002596794306065077,-0.00044312651925349384
0.016855568261675082,0.0025958015588411513,-0.00044315249470735444
0.01685669723511049,0.002594808587760331,-0.00044317849526102047
0.01685782790370448,0.0025938153910515173,-0.00044320452085325283
0.016858960263672635,0.0025928219668804094,-0.00044323057144011124
0.01686009431143514,0.0025918283133535428,-0.00044325664699389
0.016861230043608462,0.0025908344285214173,-0.00044328274750224476
0.0168623674569981,0.0025898403103809162,-0.000443308872967485
0.016863506548592318,0.002588845956877172,-0.00044333502340601096
0.016864647315556855,0.0025878513659050115,-0.0004433611988478765
0.016865789755230353,0.0025868565353100712,-0.00044338739933646293
0.016866933865120635,0.002585861462889671,-0.00044341362492824845
0.016868079642901615,0.002584866146393499,-0.0004434398756926628
0.016869227086410848,0.0025838705835241615,-0.00044346615171201816
0.016870376193647632,0.002582874771937626,-0.0004434924530815068
0.01687152696277169,0.0025818787092435893,-0.0004435187799092607
0.016872679392102283,0.0025808823930057795,-0.00044354513231646757
0.016873833480117832,0.0025798858207422134,-0.00044357151043753976
0.016874989225456015,0.002578888989925416,-0.00044359791442033297
0.016876146626914237,0.002577891897982602,-0.0004436243444264141
0.016877305683450607,0.002576894542295829,-0.0004436508006313766
0.016878466394185335,0.002575896920202122,-0.00044367728322520383
0.016879628758402602,0.00257489902899358,-0.00044370379241268136
0.01688079277555293,0.0025739008659174663,-0.0004437303284138592
0.01688195844525606,0.0025729024281762936,-0.00044375689146456575
0.016883125767304417,0.0025719037129279237,-0.0004437834818169773
0.016884294741667197,0.0025709047172856997,-0.0004438100997402437
0.016885465368495136,0.0025699054383186487,-0.0004438367455211743
0.016886637648126045,0.002568905873051794,-0.00044386341946498755
0.016887811581091188,0.0025679060184666397,-0.00044389012189612493
0.016888987168122628,0.0025669058715019058,-0.00044391685315913355
0.016890164410161577,0.0025659054290546168,-0.00044394361361961657
0.01689134330836795,0.0025649046879816654,-0.00044397040366525185
0.016892523864131172,0.002563903645102032,-0.0004439972237068758
0.016893706079082412,0.0025629022971998556,-0.0004440240741796261
0.016894889955108346,0.0025619006410286145,-0.0004440509555441332
0.01689607549436651,0.002560898673316744,-0.0004440778682877439
0.016897262699302428,0.0025598963907750754,-0.0004441048129257538
0.016898451572668484,0.002558893790106565,-0.0004441317900026132
0.016899642117544585,0.0025578908680188735,-0.0004441588000930601
0.016900834337360452,0.0025568876212404665,-0.00044418584380311835
0.01690202823591941,0.0025558840465409838,-0.00044421292177087613
0.016903223817423214,0.0025548801407567646,-0.0004442400346669401
